Step,Sequence,Sum,Choices
14441,"[ 0 0 -45 0 210 -252 210 0 -45 10 1 ]",89,"0 0 - 0 + - + 0 - + + "
15890,"[ 0 0 -45 120 0 -252 210 0 45 10 1 ]",89,"0 0 - + 0 - + 0 + + + "
16538,"[ 0 0 -45 120 210 -252 0 0 45 10 1 ]",89,"0 0 - + + - 0 0 + + + "
16682,"[ 0 0 -45 120 210 -252 210 -120 -45 10 1 ]",89,"0 0 - + + - + - - + + "
17589,"[ 0 0 -45 -120 0 0 210 0 45 0 -1 ]",89,"0 0 - - 0 0 + 0 + 0 - "
18237,"[ 0 0 -45 -120 210 0 0 0 45 0 -1 ]",89,"0 0 - - + 0 0 0 + 0 - "
18381,"[ 0 0 -45 -120 210 0 210 -120 -45 0 -1 ]",89,"0 0 - - + 0 + - - 0 - "
18842,"[ 0 0 -45 -120 210 -252 210 120 -45 10 1 ]",89,"0 0 - - + - + + - + + "
19827,"[ 0 10 0 0 0 0 210 -120 0 -10 -1 ]",89,"0 + 0 0 0 0 + - 0 - - "
20279,"[ 0 10 0 0 0 -252 210 120 0 0 1 ]",89,"0 + 0 0 0 - + + 0 0 + "
20475,"[ 0 10 0 0 210 0 0 -120 0 -10 -1 ]",89,"0 + 0 0 + 0 0 - 0 - - "
20927,"[ 0 10 0 0 210 -252 0 120 0 0 1 ]",89,"0 + 0 0 + - 0 + 0 0 + "
22439,"[ 0 10 0 120 0 -252 210 0 0 0 1 ]",89,"0 + 0 + 0 - + 0 0 0 + "
23087,"[ 0 10 0 120 210 -252 0 0 0 0 1 ]",89,"0 + 0 + + - 0 0 0 0 + "
24147,"[ 0 10 0 -120 0 0 210 0 0 -10 -1 ]",89,"0 + 0 - 0 0 + 0 0 - - "
24795,"[ 0 10 0 -120 210 0 0 0 0 -10 -1 ]",89,"0 + 0 - + 0 0 0 0 - - "
26262,"[ 0 10 45 0 0 0 0 0 45 -10 -1 ]",89,"0 + + 0 0 0 0 0 + - - "
26406,"[ 0 10 45 0 0 0 210 -120 -45 -10 -1 ]",89,"0 + + 0 0 0 + - - - - "
26858,"[ 0 10 45 0 0 -252 210 120 -45 0 1 ]",89,"0 + + 0 0 - + + - 0 + "
27054,"[ 0 10 45 0 210 0 0 -120 -45 -10 -1 ]",89,"0 + + 0 + 0 0 - - - - "
27153,"[ 0 10 45 0 210 0 -210 0 45 -10 -1 ]",89,"0 + + 0 + 0 - 0 + - - "
27506,"[ 0 10 45 0 210 -252 0 120 -45 0 1 ]",89,"0 + + 0 + - 0 + - 0 + "
27801,"[ 0 10 45 0 -210 0 210 0 45 -10 -1 ]",89,"0 + + 0 - 0 + 0 + - - "
28503,"[ 0 10 45 120 0 0 0 -120 45 -10 -1 ]",89,"0 + + + 0 0 0 - + - - "
28955,"[ 0 10 45 120 0 -252 0 120 45 0 1 ]",89,"0 + + + 0 - 0 + + 0 + "
29018,"[ 0 10 45 120 0 -252 210 0 -45 0 1 ]",89,"0 + + + 0 - + 0 - 0 + "
29394,"[ 0 10 45 120 210 0 -210 -120 45 -10 -1 ]",89,"0 + + + + 0 - - + - - "
29666,"[ 0 10 45 120 210 -252 0 0 -45 0 1 ]",89,"0 + + + + - 0 0 - 0 + "
29846,"[ 0 10 45 120 210 -252 -210 120 45 0 1 ]",89,"0 + + + + - - + + 0 + "
30042,"[ 0 10 45 120 -210 0 210 -120 45 -10 -1 ]",89,"0 + + + - 0 + - + - - "
30494,"[ 0 10 45 120 -210 -252 210 120 45 0 1 ]",89,"0 + + + - - + + + 0 + "
30663,"[ 0 10 45 -120 0 0 0 120 45 -10 -1 ]",89,"0 + + - 0 0 0 + + - - "
30726,"[ 0 10 45 -120 0 0 210 0 -45 -10 -1 ]",89,"0 + + - 0 0 + 0 - - - "
31374,"[ 0 10 45 -120 210 0 0 0 -45 -10 -1 ]",89,"0 + + - + 0 0 0 - - - "
31554,"[ 0 10 45 -120 210 0 -210 120 45 -10 -1 ]",89,"0 + + - + 0 - + + - - "
32202,"[ 0 10 45 -120 -210 0 210 120 45 -10 -1 ]",89,"0 + + - - 0 + + + - - "
32958,"[ 0 10 -45 0 0 0 210 -120 45 -10 -1 ]",89,"0 + - 0 0 0 + - + - - "
33410,"[ 0 10 -45 0 0 -252 210 120 45 0 1 ]",89,"0 + - 0 0 - + + + 0 + "
33606,"[ 0 10 -45 0 210 0 0 -120 45 -10 -1 ]",89,"0 + - 0 + 0 0 - + - - "
34058,"[ 0 10 -45 0 210 -252 0 120 45 0 1 ]",89,"0 + - 0 + - 0 + + 0 + "
34121,"[ 0 10 -45 0 210 -252 210 0 -45 0 1 ]",89,"0 + - 0 + - + 0 - 0 + "
35570,"[ 0 10 -45 120 0 -252 210 0 45 0 1 ]",89,"0 + - + 0 - + 0 + 0 + "
36218,"[ 0 10 -45 120 210 -252 0 0 45 0 1 ]",89,"0 + - + + - 0 0 + 0 + "
36362,"[ 0 10 -45 120 210 -252 210 -120 -45 0 1 ]",89,"0 + - + + - + - - 0 + "
37278,"[ 0 10 -45 -120 0 0 210 0 45 -10 -1 ]",89,"0 + - - 0 0 + 0 + - - "
37926,"[ 0 10 -45 -120 210 0 0 0 45 -10 -1 ]",89,"0 + - - + 0 0 0 + - - "
38070,"[ 0 10 -45 -120 210 0 210 -120 -45 -10 -1 ]",89,"0 + - - + 0 + - - - - "
38522,"[ 0 10 -45 -120 210 -252 210 120 -45 0 1 ]",89,"0 + - - + - + + - 0 + "
39507,"[ 0 -10 0 0 0 0 210 -120 0 10 -1 ]",89,"0 - 0 0 0 0 + - 0 + - "
40155,"[ 0 -10 0 0 210 0 0 -120 0 10 -1 ]",89,"0 - 0 0 + 0 0 - 0 + - "
43827,"[ 0 -10 0 -120 0 0 210 0 0 10 -1 ]",89,"0 - 0 - 0 0 + 0 0 + - "
44475,"[ 0 -10 0 -120 210 0 0 0 0 10 -1 ]",89,"0 - 0 - + 0 0 0 0 + - "
45942,"[ 0 -10 45 0 0 0 0 0 45 10 -1 ]",89,"0 - + 0 0 0 0 0 + + - "
46086,"[ 0 -10 45 0 0 0 210 -120 -45 10 -1 ]",89,"0 - + 0 0 0 + - - + - "
46734,"[ 0 -10 45 0 210 0 0 -120 -45 10 -1 ]",89,"0 - + 0 + 0 0 - - + - "
46833,"[ 0 -10 45 0 210 0 -210 0 45 10 -1 ]",89,"0 - + 0 + 0 - 0 + + - "
47481,"[ 0 -10 45 0 -210 0 210 0 45 10 -1 ]",89,"0 - + 0 - 0 + 0 + + - "
48183,"[ 0 -10 45 120 0 0 0 -120 45 10 -1 ]",89,"0 - + + 0 0 0 - + + - "
49074,"[ 0 -10 45 120 210 0 -210 -120 45 10 -1 ]",89,"0 - + + + 0 - - + + - "
49722,"[ 0 -10 45 120 -210 0 210 -120 45 10 -1 ]",89,"0 - + + - 0 + - + + - "
50343,"[ 0 -10 45 -120 0 0 0 120 45 10 -1 ]",89,"0 - + - 0 0 0 + + + - "
50406,"[ 0 -10 45 -120 0 0 210 0 -45 10 -1 ]",89,"0 - + - 0 0 + 0 - + - "
51054,"[ 0 -10 45 -120 210 0 0 0 -45 10 -1 ]",89,"0 - + - + 0 0 0 - + - "
51234,"[ 0 -10 45 -120 210 0 -210 120 45 10 -1 ]",89,"0 - + - + 0 - + + + - "
51882,"[ 0 -10 45 -120 -210 0 210 120 45 10 -1 ]",89,"0 - + - - 0 + + + + - "
52638,"[ 0 -10 -45 0 0 0 210 -120 45 10 -1 ]",89,"0 - - 0 0 0 + - + + - "
53286,"[ 0 -10 -45 0 210 0 0 -120 45 10 -1 ]",89,"0 - - 0 + 0 0 - + + - "
55295,"[ 0 -10 -45 120 0 -252 210 120 -45 -10 1 ]",89,"0 - - + 0 - + + - - + "
55943,"[ 0 -10 -45 120 210 -252 0 120 -45 -10 1 ]",89,"0 - - + + - 0 + - - + "
56958,"[ 0 -10 -45 -120 0 0 210 0 45 10 -1 ]",89,"0 - - - 0 0 + 0 + + - "
57606,"[ 0 -10 -45 -120 210 0 0 0 45 10 -1 ]",89,"0 - - - + 0 0 0 + + - "
57750,"[ 0 -10 -45 -120 210 0 210 -120 -45 10 -1 ]",89,"0 - - - + 0 + - - + - "
59366,"[ 1 0 0 0 0 252 0 -120 -45 0 1 ]",89,"+ 0 0 0 0 + 0 - - 0 + "
59465,"[ 1 0 0 0 0 252 -210 0 45 0 1 ]",89,"+ 0 0 0 0 + - 0 + 0 + "
59647,"[ 1 0 0 0 0 -252 210 120 0 10 0 ]",89,"+ 0 0 0 0 - + + 0 + 0 "
60257,"[ 1 0 0 0 210 252 -210 -120 -45 0 1 ]",89,"+ 0 0 0 + + - - - 0 + "
60295,"[ 1 0 0 0 210 -252 0 120 0 10 0 ]",89,"+ 0 0 0 + - 0 + 0 + 0 "
60761,"[ 1 0 0 0 -210 252 0 0 45 0 1 ]",89,"+ 0 0 0 - + 0 0 + 0 + "
60905,"[ 1 0 0 0 -210 252 210 -120 -45 0 1 ]",89,"+ 0 0 0 - + + - - 0 + "
61706,"[ 1 0 0 120 0 252 -210 -120 45 0 1 ]",89,"+ 0 0 + 0 + - - + 0 + "
61807,"[ 1 0 0 120 0 -252 210 0 0 10 0 ]",89,"+ 0 0 + 0 - + 0 0 + 0 "
62455,"[ 1 0 0 120 210 -252 0 0 0 10 0 ]",89,"+ 0 0 + + - 0 0 0 + 0 "
63002,"[ 1 0 0 120 -210 252 0 -120 45 0 1 ]",89,"+ 0 0 + - + 0 - + 0 + "
63686,"[ 1 0 0 -120 0 252 0 0 -45 0 1 ]",89,"+ 0 0 - 0 + 0 0 - 0 + "
63866,"[ 1 0 0 -120 0 252 -210 120 45 0 1 ]",89,"+ 0 0 - 0 + - + + 0 + "
64577,"[ 1 0 0 -120 210 252 -210 0 -45 0 1 ]",89,"+ 0 0 - + + - 0 - 0 + "
65162,"[ 1 0 0 -120 -210 252 0 120 45 0 1 ]",89,"+ 0 0 - - + 0 + + 0 + "
65225,"[ 1 0 0 -120 -210 252 210 0 -45 0 1 ]",89,"+ 0 0 - - + + 0 - 0 + "
66017,"[ 1 0 45 0 0 252 -210 0 0 0 1 ]",89,"+ 0 + 0 0 + - 0 0 0 + "
66226,"[ 1 0 45 0 0 -252 210 120 -45 10 0 ]",89,"+ 0 + 0 0 - + + - + 0 "
66874,"[ 1 0 45 0 210 -252 0 120 -45 10 0 ]",89,"+ 0 + 0 + - 0 + - + 0 "
67313,"[ 1 0 45 0 -210 252 0 0 0 0 1 ]",89,"+ 0 + 0 - + 0 0 0 0 + "
68258,"[ 1 0 45 120 0 252 -210 -120 0 0 1 ]",89,"+ 0 + + 0 + - - 0 0 + "
68323,"[ 1 0 45 120 0 -252 0 120 45 10 0 ]",89,"+ 0 + + 0 - 0 + + + 0 "
68386,"[ 1 0 45 120 0 -252 210 0 -45 10 0 ]",89,"+ 0 + + 0 - + 0 - + 0 "
69034,"[ 1 0 45 120 210 -252 0 0 -45 10 0 ]",89,"+ 0 + + + - 0 0 - + 0 "
69214,"[ 1 0 45 120 210 -252 -210 120 45 10 0 ]",89,"+ 0 + + + - - + + + 0 "
69554,"[ 1 0 45 120 -210 252 0 -120 0 0 1 ]",89,"+ 0 + + - + 0 - 0 0 + "
69862,"[ 1 0 45 120 -210 -252 210 120 45 10 0 ]",89,"+ 0 + + - - + + + + 0 "
70418,"[ 1 0 45 -120 0 252 -210 120 0 0 1 ]",89,"+ 0 + - 0 + - + 0 0 + "
71714,"[ 1 0 45 -120 -210 252 0 120 0 0 1 ]",89,"+ 0 + - - + 0 + 0 0 + "
72470,"[ 1 0 -45 0 0 252 0 -120 0 0 1 ]",89,"+ 0 - 0 0 + 0 - 0 0 + "
72778,"[ 1 0 -45 0 0 -252 210 120 45 10 0 ]",89,"+ 0 - 0 0 - + + + + 0 "
73361,"[ 1 0 -45 0 210 252 -210 -120 0 0 1 ]",89,"+ 0 - 0 + + - - 0 0 + "
73426,"[ 1 0 -45 0 210 -252 0 120 45 10 0 ]",89,"+ 0 - 0 + - 0 + + + 0 "
73489,"[ 1 0 -45 0 210 -252 210 0 -45 10 0 ]",89,"+ 0 - 0 + - + 0 - + 0 "
74009,"[ 1 0 -45 0 -210 252 210 -120 0 0 1 ]",89,"+ 0 - 0 - + + - 0 0 + "
74938,"[ 1 0 -45 120 0 -252 210 0 45 10 0 ]",89,"+ 0 - + 0 - + 0 + + 0 "
75586,"[ 1 0 -45 120 210 -252 0 0 45 10 0 ]",89,"+ 0 - + + - 0 0 + + 0 "
75730,"[ 1 0 -45 120 210 -252 210 -120 -45 10 0 ]",89,"+ 0 - + + - + - - + 0 "
76790,"[ 1 0 -45 -120 0 252 0 0 0 0 1 ]",89,"+ 0 - - 0 + 0 0 0 0 + "
77681,"[ 1 0 -45 -120 210 252 -210 0 0 0 1 ]",89,"+ 0 - - + + - 0 0 0 + "
77890,"[ 1 0 -45 -120 210 -252 210 120 -45 10 0 ]",89,"+ 0 - - + - + + - + 0 "
78329,"[ 1 0 -45 -120 -210 252 210 0 0 0 1 ]",89,"+ 0 - - - + + 0 0 0 + "
79055,"[ 1 10 0 0 0 252 0 -120 -45 -10 1 ]",89,"+ + 0 0 0 + 0 - - - + "
79154,"[ 1 10 0 0 0 252 -210 0 45 -10 1 ]",89,"+ + 0 0 0 + - 0 + - + "
79327,"[ 1 10 0 0 0 -252 210 120 0 0 0 ]",89,"+ + 0 0 0 - + + 0 0 0 "
79946,"[ 1 10 0 0 210 252 -210 -120 -45 -10 1 ]",89,"+ + 0 0 + + - - - - + "
79975,"[ 1 10 0 0 210 -252 0 120 0 0 0 ]",89,"+ + 0 0 + - 0 + 0 0 0 "
80450,"[ 1 10 0 0 -210 252 0 0 45 -10 1 ]",89,"+ + 0 0 - + 0 0 + - + "
80594,"[ 1 10 0 0 -210 252 210 -120 -45 -10 1 ]",89,"+ + 0 0 - + + - - - + "
81395,"[ 1 10 0 120 0 252 -210 -120 45 -10 1 ]",89,"+ + 0 + 0 + - - + - + "
81487,"[ 1 10 0 120 0 -252 210 0 0 0 0 ]",89,"+ + 0 + 0 - + 0 0 0 0 "
82135,"[ 1 10 0 120 210 -252 0 0 0 0 0 ]",89,"+ + 0 + + - 0 0 0 0 0 "
82691,"[ 1 10 0 120 -210 252 0 -120 45 -10 1 ]",89,"+ + 0 + - + 0 - + - + "
83375,"[ 1 10 0 -120 0 252 0 0 -45 -10 1 ]",89,"+ + 0 - 0 + 0 0 - - + "
83555,"[ 1 10 0 -120 0 252 -210 120 45 -10 1 ]",89,"+ + 0 - 0 + - + + - + "
84266,"[ 1 10 0 -120 210 252 -210 0 -45 -10 1 ]",89,"+ + 0 - + + - 0 - - + "
84851,"[ 1 10 0 -120 -210 252 0 120 45 -10 1 ]",89,"+ + 0 - - + 0 + + - + "
84914,"[ 1 10 0 -120 -210 252 210 0 -45 -10 1 ]",89,"+ + 0 - - + + 0 - - + "
85706,"[ 1 10 45 0 0 252 -210 0 0 -10 1 ]",89,"+ + + 0 0 + - 0 0 - + "
85906,"[ 1 10 45 0 0 -252 210 120 -45 0 0 ]",89,"+ + + 0 0 - + + - 0 0 "
86554,"[ 1 10 45 0 210 -252 0 120 -45 0 0 ]",89,"+ + + 0 + - 0 + - 0 0 "
87002,"[ 1 10 45 0 -210 252 0 0 0 -10 1 ]",89,"+ + + 0 - + 0 0 0 - + "
87947,"[ 1 10 45 120 0 252 -210 -120 0 -10 1 ]",89,"+ + + + 0 + - - 0 - + "
88003,"[ 1 10 45 120 0 -252 0 120 45 0 0 ]",89,"+ + + + 0 - 0 + + 0 0 "
88066,"[ 1 10 45 120 0 -252 210 0 -45 0 0 ]",89,"+ + + + 0 - + 0 - 0 0 "
88714,"[ 1 10 45 120 210 -252 0 0 -45 0 0 ]",89,"+ + + + + - 0 0 - 0 0 "
88894,"[ 1 10 45 120 210 -252 -210 120 45 0 0 ]",89,"+ + + + + - - + + 0 0 "
89243,"[ 1 10 45 120 -210 252 0 -120 0 -10 1 ]",89,"+ + + + - + 0 - 0 - + "
89542,"[ 1 10 45 120 -210 -252 210 120 45 0 0 ]",89,"+ + + + - - + + + 0 0 "
90107,"[ 1 10 45 -120 0 252 -210 120 0 -10 1 ]",89,"+ + + - 0 + - + 0 - + "
91403,"[ 1 10 45 -120 -210 252 0 120 0 -10 1 ]",89,"+ + + - - + 0 + 0 - + "
92159,"[ 1 10 -45 0 0 252 0 -120 0 -10 1 ]",89,"+ + - 0 0 + 0 - 0 - + "
92458,"[ 1 10 -45 0 0 -252 210 120 45 0 0 ]",89,"+ + - 0 0 - + + + 0 0 "
93050,"[ 1 10 -45 0 210 252 -210 -120 0 -10 1 ]",89,"+ + - 0 + + - - 0 - + "
93106,"[ 1 10 -45 0 210 -252 0 120 45 0 0 ]",89,"+ + - 0 + - 0 + + 0 0 "
93169,"[ 1 10 -45 0 210 -252 210 0 -45 0 0 ]",89,"+ + - 0 + - + 0 - 0 0 "
93698,"[ 1 10 -45 0 -210 252 210 -120 0 -10 1 ]",89,"+ + - 0 - + + - 0 - + "
94618,"[ 1 10 -45 120 0 -252 210 0 45 0 0 ]",89,"+ + - + 0 - + 0 + 0 0 "
95266,"[ 1 10 -45 120 210 -252 0 0 45 0 0 ]",89,"+ + - + + - 0 0 + 0 0 "
95410,"[ 1 10 -45 120 210 -252 210 -120 -45 0 0 ]",89,"+ + - + + - + - - 0 0 "
96479,"[ 1 10 -45 -120 0 252 0 0 0 -10 1 ]",89,"+ + - - 0 + 0 0 0 - + "
97370,"[ 1 10 -45 -120 210 252 -210 0 0 -10 1 ]",89,"+ + - - + + - 0 0 - + "
97570,"[ 1 10 -45 -120 210 -252 210 120 -45 0 0 ]",89,"+ + - - + - + + - 0 0 "
98018,"[ 1 10 -45 -120 -210 252 210 0 0 -10 1 ]",89,"+ + - - - + + 0 0 - + "
98735,"[ 1 -10 0 0 0 252 0 -120 -45 10 1 ]",89,"+ - 0 0 0 + 0 - - + + "
98834,"[ 1 -10 0 0 0 252 -210 0 45 10 1 ]",89,"+ - 0 0 0 + - 0 + + + "
99626,"[ 1 -10 0 0 210 252 -210 -120 -45 10 1 ]",89,"+ - 0 0 + + - - - + + "
100130,"[ 1 -10 0 0 -210 252 0 0 45 10 1 ]",89,"+ - 0 0 - + 0 0 + + + "
100274,"[ 1 -10 0 0 -210 252 210 -120 -45 10 1 ]",89,"+ - 0 0 - + + - - + + "
101075,"[ 1 -10 0 120 0 252 -210 -120 45 10 1 ]",89,"+ - 0 + 0 + - - + + + "
102371,"[ 1 -10 0 120 -210 252 0 -120 45 10 1 ]",89,"+ - 0 + - + 0 - + + + "
103055,"[ 1 -10 0 -120 0 252 0 0 -45 10 1 ]",89,"+ - 0 - 0 + 0 0 - + + "
103235,"[ 1 -10 0 -120 0 252 -210 120 45 10 1 ]",89,"+ - 0 - 0 + - + + + + "
103946,"[ 1 -10 0 -120 210 252 -210 0 -45 10 1 ]",89,"+ - 0 - + + - 0 - + + "
104531,"[ 1 -10 0 -120 -210 252 0 120 45 10 1 ]",89,"+ - 0 - - + 0 + + + + "
104594,"[ 1 -10 0 -120 -210 252 210 0 -45 10 1 ]",89,"+ - 0 - - + + 0 - + + "
105386,"[ 1 -10 45 0 0 252 -210 0 0 10 1 ]",89,"+ - + 0 0 + - 0 0 + + "
106682,"[ 1 -10 45 0 -210 252 0 0 0 10 1 ]",89,"+ - + 0 - + 0 0 0 + + "
107627,"[ 1 -10 45 120 0 252 -210 -120 0 10 1 ]",89,"+ - + + 0 + - - 0 + + "
108923,"[ 1 -10 45 120 -210 252 0 -120 0 10 1 ]",89,"+ - + + - + 0 - 0 + + "
109787,"[ 1 -10 45 -120 0 252 -210 120 0 10 1 ]",89,"+ - + - 0 + - + 0 + + "
111083,"[ 1 -10 45 -120 -210 252 0 120 0 10 1 ]",89,"+ - + - - + 0 + 0 + + "
111839,"[ 1 -10 -45 0 0 252 0 -120 0 10 1 ]",89,"+ - - 0 0 + 0 - 0 + + "
112730,"[ 1 -10 -45 0 210 252 -210 -120 0 10 1 ]",89,"+ - - 0 + + - - 0 + + "
113378,"[ 1 -10 -45 0 -210 252 210 -120 0 10 1 ]",89,"+ - - 0 - + + - 0 + + "
114343,"[ 1 -10 -45 120 0 -252 210 120 -45 -10 0 ]",89,"+ - - + 0 - + + - - 0 "
114991,"[ 1 -10 -45 120 210 -252 0 120 -45 -10 0 ]",89,"+ - - + + - 0 + - - 0 "
116159,"[ 1 -10 -45 -120 0 252 0 0 0 10 1 ]",89,"+ - - - 0 + 0 0 0 + + "
117050,"[ 1 -10 -45 -120 210 252 -210 0 0 10 1 ]",89,"+ - - - + + - 0 0 + + "
117698,"[ 1 -10 -45 -120 -210 252 210 0 0 10 1 ]",89,"+ - - - - + + 0 0 + + "
118234,"[ -1 0 0 0 0 0 210 -120 0 0 0 ]",89,"- 0 0 0 0 0 + - 0 0 0 "
118882,"[ -1 0 0 0 210 0 0 -120 0 0 0 ]",89,"- 0 0 0 + 0 0 - 0 0 0 "
122554,"[ -1 0 0 -120 0 0 210 0 0 0 0 ]",89,"- 0 0 - 0 0 + 0 0 0 0 "
123202,"[ -1 0 0 -120 210 0 0 0 0 0 0 ]",89,"- 0 0 - + 0 0 0 0 0 0 "
124669,"[ -1 0 45 0 0 0 0 0 45 0 0 ]",89,"- 0 + 0 0 0 0 0 + 0 0 "
124813,"[ -1 0 45 0 0 0 210 -120 -45 0 0 ]",89,"- 0 + 0 0 0 + - - 0 0 "
125461,"[ -1 0 45 0 210 0 0 -120 -45 0 0 ]",89,"- 0 + 0 + 0 0 - - 0 0 "
125560,"[ -1 0 45 0 210 0 -210 0 45 0 0 ]",89,"- 0 + 0 + 0 - 0 + 0 0 "
126208,"[ -1 0 45 0 -210 0 210 0 45 0 0 ]",89,"- 0 + 0 - 0 + 0 + 0 0 "
126910,"[ -1 0 45 120 0 0 0 -120 45 0 0 ]",89,"- 0 + + 0 0 0 - + 0 0 "
127801,"[ -1 0 45 120 210 0 -210 -120 45 0 0 ]",89,"- 0 + + + 0 - - + 0 0 "
128449,"[ -1 0 45 120 -210 0 210 -120 45 0 0 ]",89,"- 0 + + - 0 + - + 0 0 "
129070,"[ -1 0 45 -120 0 0 0 120 45 0 0 ]",89,"- 0 + - 0 0 0 + + 0 0 "
129133,"[ -1 0 45 -120 0 0 210 0 -45 0 0 ]",89,"- 0 + - 0 0 + 0 - 0 0 "
129781,"[ -1 0 45 -120 210 0 0 0 -45 0 0 ]",89,"- 0 + - + 0 0 0 - 0 0 "
129961,"[ -1 0 45 -120 210 0 -210 120 45 0 0 ]",89,"- 0 + - + 0 - + + 0 0 "
130609,"[ -1 0 45 -120 -210 0 210 120 45 0 0 ]",89,"- 0 + - - 0 + + + 0 0 "
131365,"[ -1 0 -45 0 0 0 210 -120 45 0 0 ]",89,"- 0 - 0 0 0 + - + 0 0 "
132013,"[ -1 0 -45 0 210 0 0 -120 45 0 0 ]",89,"- 0 - 0 + 0 0 - + 0 0 "
135685,"[ -1 0 -45 -120 0 0 210 0 45 0 0 ]",89,"- 0 - - 0 0 + 0 + 0 0 "
136333,"[ -1 0 -45 -120 210 0 0 0 45 0 0 ]",89,"- 0 - - + 0 0 0 + 0 0 "
136477,"[ -1 0 -45 -120 210 0 210 -120 -45 0 0 ]",89,"- 0 - - + 0 + - - 0 0 "
137923,"[ -1 10 0 0 0 0 210 -120 0 -10 0 ]",89,"- + 0 0 0 0 + - 0 - 0 "
138571,"[ -1 10 0 0 210 0 0 -120 0 -10 0 ]",89,"- + 0 0 + 0 0 - 0 - 0 "
142243,"[ -1 10 0 -120 0 0 210 0 0 -10 0 ]",89,"- + 0 - 0 0 + 0 0 - 0 "
142891,"[ -1 10 0 -120 210 0 0 0 0 -10 0 ]",89,"- + 0 - + 0 0 0 0 - 0 "
144358,"[ -1 10 45 0 0 0 0 0 45 -10 0 ]",89,"- + + 0 0 0 0 0 + - 0 "
144502,"[ -1 10 45 0 0 0 210 -120 -45 -10 0 ]",89,"- + + 0 0 0 + - - - 0 "
145150,"[ -1 10 45 0 210 0 0 -120 -45 -10 0 ]",89,"- + + 0 + 0 0 - - - 0 "
