Step,Sequence,Sum,Choices
220272,"[ 1 -11 0 -165 330 0 -462 330 165 -55 11 0 ]",144,"+ - 0 - + 0 - + + - + 0 "
220881,"[ 1 -11 0 -165 330 0 0 0 0 0 -11 0 ]",144,"+ - 0 - + 0 0 0 0 0 - 0 "
221286,"[ 1 -11 0 -165 0 -462 462 330 0 0 -11 0 ]",144,"+ - 0 - 0 - + + 0 0 - 0 "
221772,"[ 1 -11 0 -165 0 462 -462 330 0 0 -11 0 ]",144,"+ - 0 - 0 + - + 0 0 - 0 "
222987,"[ 1 -11 0 -165 0 0 0 330 0 0 -11 0 ]",144,"+ - 0 - 0 0 0 + 0 0 - 0 "
223473,"[ 1 -11 0 165 -330 -462 462 330 0 0 -11 0 ]",144,"+ - 0 + - - + + 0 0 - 0 "
223959,"[ 1 -11 0 165 -330 462 -462 330 0 0 -11 0 ]",144,"+ - 0 + - + - + 0 0 - 0 "
225174,"[ 1 -11 0 165 -330 0 0 330 0 0 -11 0 ]",144,"+ - 0 + - 0 0 + 0 0 - 0 "
225579,"[ 1 -11 0 165 330 -462 462 -330 0 0 -11 0 ]",144,"+ - 0 + + - + - 0 0 - 0 "
225834,"[ 1 -11 0 165 330 -462 0 330 -165 -55 11 0 ]",144,"+ - 0 + + - 0 + - - + 0 "
225942,"[ 1 -11 0 165 330 -462 0 0 165 -55 11 0 ]",144,"+ - 0 + + - 0 0 + - + 0 "
226065,"[ 1 -11 0 165 330 462 -462 -330 0 0 -11 0 ]",144,"+ - 0 + + + - - 0 0 - 0 "
226806,"[ 1 -11 0 165 330 0 -462 330 -165 -55 11 0 ]",144,"+ - 0 + + 0 - + - - + 0 "
226914,"[ 1 -11 0 165 330 0 -462 0 165 -55 11 0 ]",144,"+ - 0 + + 0 - 0 + - + 0 "
227280,"[ 1 -11 0 165 330 0 0 -330 0 0 -11 0 ]",144,"+ - 0 + + 0 0 - 0 0 - 0 "
227928,"[ 1 -11 0 165 0 -462 462 0 0 0 -11 0 ]",144,"+ - 0 + 0 - + 0 0 0 - 0 "
228048,"[ 1 -11 0 165 0 -462 0 330 165 -55 11 0 ]",144,"+ - 0 + 0 - 0 + + - + 0 "
228414,"[ 1 -11 0 165 0 462 -462 0 0 0 -11 0 ]",144,"+ - 0 + 0 + - 0 0 0 - 0 "
229020,"[ 1 -11 0 165 0 0 -462 330 165 -55 11 0 ]",144,"+ - 0 + 0 0 - + + - + 0 "
229629,"[ 1 -11 0 165 0 0 0 0 0 0 -11 0 ]",144,"+ - 0 + 0 0 0 0 0 0 - 0 "
230007,"[ 1 -11 0 0 -330 -462 462 330 165 0 -11 0 ]",144,"+ - 0 0 - - + + + 0 - 0 "
230493,"[ 1 -11 0 0 -330 462 -462 330 165 0 -11 0 ]",144,"+ - 0 0 - + - + + 0 - 0 "
230625,"[ 1 -11 0 0 -330 462 462 -330 -165 55 0 0 ]",144,"+ - 0 0 - + + - - + 0 0 "
231708,"[ 1 -11 0 0 -330 0 0 330 165 0 -11 0 ]",144,"+ - 0 0 - 0 0 + + 0 - 0 "
232113,"[ 1 -11 0 0 330 -462 462 -330 165 0 -11 0 ]",144,"+ - 0 0 + - + - + 0 - 0 "
232248,"[ 1 -11 0 0 330 -462 462 0 -165 0 -11 0 ]",144,"+ - 0 0 + - + 0 - 0 - 0 "
232449,"[ 1 -11 0 0 330 -462 0 330 0 -55 11 0 ]",144,"+ - 0 0 + - 0 + 0 - + 0 "
232599,"[ 1 -11 0 0 330 462 -462 -330 165 0 -11 0 ]",144,"+ - 0 0 + + - - + 0 - 0 "
232734,"[ 1 -11 0 0 330 462 -462 0 -165 0 -11 0 ]",144,"+ - 0 0 + + - 0 - 0 - 0 "
233421,"[ 1 -11 0 0 330 0 -462 330 0 -55 11 0 ]",144,"+ - 0 0 + 0 - + 0 - + 0 "
233814,"[ 1 -11 0 0 330 0 0 -330 165 0 -11 0 ]",144,"+ - 0 0 + 0 0 - + 0 - 0 "
233949,"[ 1 -11 0 0 330 0 0 0 -165 0 -11 0 ]",144,"+ - 0 0 + 0 0 0 - 0 - 0 "
234354,"[ 1 -11 0 0 0 -462 462 330 -165 0 -11 0 ]",144,"+ - 0 0 0 - + + - 0 - 0 "
234462,"[ 1 -11 0 0 0 -462 462 0 165 0 -11 0 ]",144,"+ - 0 0 0 - + 0 + 0 - 0 "
234840,"[ 1 -11 0 0 0 462 -462 330 -165 0 -11 0 ]",144,"+ - 0 0 0 + - + - 0 - 0 "
234948,"[ 1 -11 0 0 0 462 -462 0 165 0 -11 0 ]",144,"+ - 0 0 0 + - 0 + 0 - 0 "
236055,"[ 1 -11 0 0 0 0 0 330 -165 0 -11 0 ]",144,"+ - 0 0 0 0 0 + - 0 - 0 "
236163,"[ 1 -11 0 0 0 0 0 0 165 0 -11 0 ]",144,"+ - 0 0 0 0 0 0 + 0 - 0 "
237510,"[ 1 11 -55 -165 -330 462 0 330 -165 55 0 0 ]",144,"+ + - - - + 0 + - + 0 0 "
237618,"[ 1 11 -55 -165 -330 462 0 0 165 55 0 0 ]",144,"+ + - - - + 0 0 + + 0 0 "
237996,"[ 1 11 -55 -165 -330 0 462 330 -165 55 0 0 ]",144,"+ + - - - 0 + + - + 0 0 "
238104,"[ 1 11 -55 -165 -330 0 462 0 165 55 0 0 ]",144,"+ + - - - 0 + 0 + + 0 0 "
238998,"[ 1 11 -55 -165 330 -462 0 330 165 0 -11 0 ]",144,"+ + - - + - 0 + + 0 - 0 "
239616,"[ 1 11 -55 -165 330 462 0 -330 -165 55 0 0 ]",144,"+ + - - + + 0 - - + 0 0 "
239970,"[ 1 11 -55 -165 330 0 -462 330 165 0 -11 0 ]",144,"+ + - - + 0 - + + 0 - 0 "
240102,"[ 1 11 -55 -165 330 0 462 -330 -165 55 0 0 ]",144,"+ + - - + 0 + - - + 0 0 "
241830,"[ 1 11 -55 -165 0 462 0 -330 165 55 0 0 ]",144,"+ + - - 0 + 0 - + + 0 0 "
241965,"[ 1 11 -55 -165 0 462 0 0 -165 55 0 0 ]",144,"+ + - - 0 + 0 0 - + 0 0 "
242316,"[ 1 11 -55 -165 0 0 462 -330 165 55 0 0 ]",144,"+ + - - 0 0 + - + + 0 0 "
242451,"[ 1 11 -55 -165 0 0 462 0 -165 55 0 0 ]",144,"+ + - - 0 0 + 0 - + 0 0 "
244017,"[ 1 11 -55 165 -330 462 0 -330 165 55 0 0 ]",144,"+ + - + - + 0 - + + 0 0 "
244152,"[ 1 11 -55 165 -330 462 0 0 -165 55 0 0 ]",144,"+ + - + - + 0 0 - + 0 0 "
244503,"[ 1 11 -55 165 -330 0 462 -330 165 55 0 0 ]",144,"+ + - + - 0 + - + + 0 0 "
244638,"[ 1 11 -55 165 -330 0 462 0 -165 55 0 0 ]",144,"+ + - + - 0 + 0 - + 0 0 "
245532,"[ 1 11 -55 165 330 -462 0 330 -165 0 -11 0 ]",144,"+ + - + + - 0 + - 0 - 0 "
245640,"[ 1 11 -55 165 330 -462 0 0 165 0 -11 0 ]",144,"+ + - + + - 0 0 + 0 - 0 "
246504,"[ 1 11 -55 165 330 0 -462 330 -165 0 -11 0 ]",144,"+ + - + + 0 - + - 0 - 0 "
246612,"[ 1 11 -55 165 330 0 -462 0 165 0 -11 0 ]",144,"+ + - + + 0 - 0 + 0 - 0 "
247746,"[ 1 11 -55 165 0 -462 0 330 165 0 -11 0 ]",144,"+ + - + 0 - 0 + + 0 - 0 "
248364,"[ 1 11 -55 165 0 462 0 -330 -165 55 0 0 ]",144,"+ + - + 0 + 0 - - + 0 0 "
248718,"[ 1 11 -55 165 0 0 -462 330 165 0 -11 0 ]",144,"+ + - + 0 0 - + + 0 - 0 "
248850,"[ 1 11 -55 165 0 0 462 -330 -165 55 0 0 ]",144,"+ + - + 0 0 + - - + 0 0 "
250767,"[ 1 11 -55 0 -330 462 0 0 0 55 0 0 ]",144,"+ + - 0 - + 0 0 0 + 0 0 "
251253,"[ 1 11 -55 0 -330 0 462 0 0 55 0 0 ]",144,"+ + - 0 - 0 + 0 0 + 0 0 "
252147,"[ 1 11 -55 0 330 -462 0 330 0 0 -11 0 ]",144,"+ + - 0 + - 0 + 0 0 - 0 "
253119,"[ 1 11 -55 0 330 0 -462 330 0 0 -11 0 ]",144,"+ + - 0 + 0 - + 0 0 - 0 "
254979,"[ 1 11 -55 0 0 462 0 -330 0 55 0 0 ]",144,"+ + - 0 0 + 0 - 0 + 0 0 "
255465,"[ 1 11 -55 0 0 0 462 -330 0 55 0 0 ]",144,"+ + - 0 0 0 + - 0 + 0 0 "
257184,"[ 1 11 55 -165 -330 462 0 330 -165 -55 0 0 ]",144,"+ + + - - + 0 + - - 0 0 "
257292,"[ 1 11 55 -165 -330 462 0 0 165 -55 0 0 ]",144,"+ + + - - + 0 0 + - 0 0 "
257670,"[ 1 11 55 -165 -330 0 462 330 -165 -55 0 0 ]",144,"+ + + - - 0 + + - - 0 0 "
257778,"[ 1 11 55 -165 -330 0 462 0 165 -55 0 0 ]",144,"+ + + - - 0 + 0 + - 0 0 "
258699,"[ 1 11 55 -165 330 -462 0 330 0 55 -11 0 ]",144,"+ + + - + - 0 + 0 + - 0 "
259290,"[ 1 11 55 -165 330 462 0 -330 -165 -55 0 0 ]",144,"+ + + - + + 0 - - - 0 0 "
259671,"[ 1 11 55 -165 330 0 -462 330 0 55 -11 0 ]",144,"+ + + - + 0 - + 0 + - 0 "
259776,"[ 1 11 55 -165 330 0 462 -330 -165 -55 0 0 ]",144,"+ + + - + 0 + - - - 0 0 "
261504,"[ 1 11 55 -165 0 462 0 -330 165 -55 0 0 ]",144,"+ + + - 0 + 0 - + - 0 0 "
261639,"[ 1 11 55 -165 0 462 0 0 -165 -55 0 0 ]",144,"+ + + - 0 + 0 0 - - 0 0 "
261990,"[ 1 11 55 -165 0 0 462 -330 165 -55 0 0 ]",144,"+ + + - 0 0 + - + - 0 0 "
262125,"[ 1 11 55 -165 0 0 462 0 -165 -55 0 0 ]",144,"+ + + - 0 0 + 0 - - 0 0 "
263691,"[ 1 11 55 165 -330 462 0 -330 165 -55 0 0 ]",144,"+ + + + - + 0 - + - 0 0 "
263826,"[ 1 11 55 165 -330 462 0 0 -165 -55 0 0 ]",144,"+ + + + - + 0 0 - - 0 0 "
264177,"[ 1 11 55 165 -330 0 462 -330 165 -55 0 0 ]",144,"+ + + + - 0 + - + - 0 0 "
264312,"[ 1 11 55 165 -330 0 462 0 -165 -55 0 0 ]",144,"+ + + + - 0 + 0 - - 0 0 "
264759,"[ 1 11 55 165 330 -462 -462 330 165 0 11 0 ]",144,"+ + + + + - - + + 0 + 0 "
265341,"[ 1 11 55 165 330 -462 0 0 0 55 -11 0 ]",144,"+ + + + + - 0 0 0 + - 0 "
266313,"[ 1 11 55 165 330 0 -462 0 0 55 -11 0 ]",144,"+ + + + + 0 - 0 0 + - 0 "
267447,"[ 1 11 55 165 0 -462 0 330 0 55 -11 0 ]",144,"+ + + + 0 - 0 + 0 + - 0 "
268038,"[ 1 11 55 165 0 462 0 -330 -165 -55 0 0 ]",144,"+ + + + 0 + 0 - - - 0 0 "
268419,"[ 1 11 55 165 0 0 -462 330 0 55 -11 0 ]",144,"+ + + + 0 0 - + 0 + - 0 "
268524,"[ 1 11 55 165 0 0 462 -330 -165 -55 0 0 ]",144,"+ + + + 0 0 + - - - 0 0 "
270441,"[ 1 11 55 0 -330 462 0 0 0 -55 0 0 ]",144,"+ + + 0 - + 0 0 0 - 0 0 "
270927,"[ 1 11 55 0 -330 0 462 0 0 -55 0 0 ]",144,"+ + + 0 - 0 + 0 0 - 0 0 "
271767,"[ 1 11 55 0 330 -462 0 330 -165 55 -11 0 ]",144,"+ + + 0 + - 0 + - + - 0 "
271875,"[ 1 11 55 0 330 -462 0 0 165 55 -11 0 ]",144,"+ + + 0 + - 0 0 + + - 0 "
272739,"[ 1 11 55 0 330 0 -462 330 -165 55 -11 0 ]",144,"+ + + 0 + 0 - + - + - 0 "
272847,"[ 1 11 55 0 330 0 -462 0 165 55 -11 0 ]",144,"+ + + 0 + 0 - 0 + + - 0 "
273981,"[ 1 11 55 0 0 -462 0 330 165 55 -11 0 ]",144,"+ + + 0 0 - 0 + + + - 0 "
274653,"[ 1 11 55 0 0 462 0 -330 0 -55 0 0 ]",144,"+ + + 0 0 + 0 - 0 - 0 0 "
274953,"[ 1 11 55 0 0 0 -462 330 165 55 -11 0 ]",144,"+ + + 0 0 0 - + + + - 0 "
275139,"[ 1 11 55 0 0 0 462 -330 0 -55 0 0 ]",144,"+ + + 0 0 0 + - 0 - 0 0 "
276885,"[ 1 11 0 -165 -330 462 0 330 -165 0 0 0 ]",144,"+ + 0 - - + 0 + - 0 0 0 "
276993,"[ 1 11 0 -165 -330 462 0 0 165 0 0 0 ]",144,"+ + 0 - - + 0 0 + 0 0 0 "
277371,"[ 1 11 0 -165 -330 0 462 330 -165 0 0 0 ]",144,"+ + 0 - - 0 + + - 0 0 0 "
277479,"[ 1 11 0 -165 -330 0 462 0 165 0 0 0 ]",144,"+ + 0 - - 0 + 0 + 0 0 0 "
278346,"[ 1 11 0 -165 330 -462 0 330 165 -55 -11 0 ]",144,"+ + 0 - + - 0 + + - - 0 "
278991,"[ 1 11 0 -165 330 462 0 -330 -165 0 0 0 ]",144,"+ + 0 - + + 0 - - 0 0 0 "
279318,"[ 1 11 0 -165 330 0 -462 330 165 -55 -11 0 ]",144,"+ + 0 - + 0 - + + - - 0 "
279477,"[ 1 11 0 -165 330 0 462 -330 -165 0 0 0 ]",144,"+ + 0 - + 0 + - - 0 0 0 "
281205,"[ 1 11 0 -165 0 462 0 -330 165 0 0 0 ]",144,"+ + 0 - 0 + 0 - + 0 0 0 "
281340,"[ 1 11 0 -165 0 462 0 0 -165 0 0 0 ]",144,"+ + 0 - 0 + 0 0 - 0 0 0 "
281691,"[ 1 11 0 -165 0 0 462 -330 165 0 0 0 ]",144,"+ + 0 - 0 0 + - + 0 0 0 "
281826,"[ 1 11 0 -165 0 0 462 0 -165 0 0 0 ]",144,"+ + 0 - 0 0 + 0 - 0 0 0 "
283392,"[ 1 11 0 165 -330 462 0 -330 165 0 0 0 ]",144,"+ + 0 + - + 0 - + 0 0 0 "
283527,"[ 1 11 0 165 -330 462 0 0 -165 0 0 0 ]",144,"+ + 0 + - + 0 0 - 0 0 0 "
283878,"[ 1 11 0 165 -330 0 462 -330 165 0 0 0 ]",144,"+ + 0 + - 0 + - + 0 0 0 "
284013,"[ 1 11 0 165 -330 0 462 0 -165 0 0 0 ]",144,"+ + 0 + - 0 + 0 - 0 0 0 "
284433,"[ 1 11 0 165 330 -462 -462 330 165 55 11 0 ]",144,"+ + 0 + + - - + + + + 0 "
284880,"[ 1 11 0 165 330 -462 0 330 -165 -55 -11 0 ]",144,"+ + 0 + + - 0 + - - - 0 "
284988,"[ 1 11 0 165 330 -462 0 0 165 -55 -11 0 ]",144,"+ + 0 + + - 0 0 + - - 0 "
285852,"[ 1 11 0 165 330 0 -462 330 -165 -55 -11 0 ]",144,"+ + 0 + + 0 - + - - - 0 "
285960,"[ 1 11 0 165 330 0 -462 0 165 -55 -11 0 ]",144,"+ + 0 + + 0 - 0 + - - 0 "
287094,"[ 1 11 0 165 0 -462 0 330 165 -55 -11 0 ]",144,"+ + 0 + 0 - 0 + + - - 0 "
287739,"[ 1 11 0 165 0 462 0 -330 -165 0 0 0 ]",144,"+ + 0 + 0 + 0 - - 0 0 0 "
288066,"[ 1 11 0 165 0 0 -462 330 165 -55 -11 0 ]",144,"+ + 0 + 0 0 - + + - - 0 "
288225,"[ 1 11 0 165 0 0 462 -330 -165 0 0 0 ]",144,"+ + 0 + 0 0 + - - 0 0 0 "
290142,"[ 1 11 0 0 -330 462 0 0 0 0 0 0 ]",144,"+ + 0 0 - + 0 0 0 0 0 0 "
290628,"[ 1 11 0 0 -330 0 462 0 0 0 0 0 ]",144,"+ + 0 0 - 0 + 0 0 0 0 0 "
291495,"[ 1 11 0 0 330 -462 0 330 0 -55 -11 0 ]",144,"+ + 0 0 + - 0 + 0 - - 0 "
292467,"[ 1 11 0 0 330 0 -462 330 0 -55 -11 0 ]",144,"+ + 0 0 + 0 - + 0 - - 0 "
