Step,Sequence,Sum,Choices
16911,"[ 0 0 0 165 -330 462 0 -330 165 0 11 1 ]",144,"0 0 0 + - + 0 - + 0 + + "
17805,"[ 0 0 0 165 330 0 -462 0 165 -55 0 1 ]",144,"0 0 0 + + 0 - 0 + - 0 + "
17940,"[ 0 0 0 165 330 0 -462 330 -165 -55 0 1 ]",144,"0 0 0 + + 0 - + - - 0 + "
18291,"[ 0 0 0 165 330 -462 0 0 165 -55 0 1 ]",144,"0 0 0 + + - 0 0 + - 0 + "
18426,"[ 0 0 0 165 330 -462 0 330 -165 -55 0 1 ]",144,"0 0 0 + + - 0 + - - 0 + "
20277,"[ 0 0 -55 0 0 0 462 -330 0 55 11 1 ]",144,"0 0 - 0 0 0 + - 0 + + + "
21249,"[ 0 0 -55 0 0 462 0 -330 0 55 11 1 ]",144,"0 0 - 0 0 + 0 - 0 + + + "
22383,"[ 0 0 -55 0 -330 0 462 0 0 55 11 1 ]",144,"0 0 - 0 - 0 + 0 0 + + + "
23355,"[ 0 0 -55 0 -330 462 0 0 0 55 11 1 ]",144,"0 0 - 0 - + 0 0 0 + + + "
23910,"[ 0 0 -55 0 -330 462 462 -330 0 -55 -11 1 ]",144,"0 0 - 0 - + + - 0 - - + "
24465,"[ 0 0 -55 0 330 0 -462 330 0 0 0 1 ]",144,"0 0 - 0 + 0 - + 0 0 0 + "
24951,"[ 0 0 -55 0 330 -462 0 330 0 0 0 1 ]",144,"0 0 - 0 + - 0 + 0 0 0 + "
26784,"[ 0 0 -55 -165 0 0 462 0 -165 55 11 1 ]",144,"0 0 - - 0 0 + 0 - + + + "
26892,"[ 0 0 -55 -165 0 0 462 -330 165 55 11 1 ]",144,"0 0 - - 0 0 + - + + + + "
27756,"[ 0 0 -55 -165 0 462 0 0 -165 55 11 1 ]",144,"0 0 - - 0 + 0 0 - + + + "
27864,"[ 0 0 -55 -165 0 462 0 -330 165 55 11 1 ]",144,"0 0 - - 0 + 0 - + + + + "
28311,"[ 0 0 -55 -165 0 462 462 -330 -165 -55 -11 1 ]",144,"0 0 - - 0 + + - - - - + "
28998,"[ 0 0 -55 -165 -330 0 462 0 165 55 11 1 ]",144,"0 0 - - - 0 + 0 + + + + "
29133,"[ 0 0 -55 -165 -330 0 462 330 -165 55 11 1 ]",144,"0 0 - - - 0 + + - + + + "
29970,"[ 0 0 -55 -165 -330 462 0 0 165 55 11 1 ]",144,"0 0 - - - + 0 0 + + + + "
30105,"[ 0 0 -55 -165 -330 462 0 330 -165 55 11 1 ]",144,"0 0 - - - + 0 + - + + + "
30417,"[ 0 0 -55 -165 -330 462 462 0 -165 -55 -11 1 ]",144,"0 0 - - - + + 0 - - - + "
30525,"[ 0 0 -55 -165 -330 462 462 -330 165 -55 -11 1 ]",144,"0 0 - - - + + - + - - + "
31080,"[ 0 0 -55 -165 330 0 -462 330 165 0 0 1 ]",144,"0 0 - - + 0 - + + 0 0 + "
31239,"[ 0 0 -55 -165 330 0 462 -330 -165 55 11 1 ]",144,"0 0 - - + 0 + - - + + + "
31566,"[ 0 0 -55 -165 330 -462 0 330 165 0 0 1 ]",144,"0 0 - - + - 0 + + 0 0 + "
32211,"[ 0 0 -55 -165 330 462 0 -330 -165 55 11 1 ]",144,"0 0 - - + + 0 - - + + + "
33267,"[ 0 0 -55 165 0 0 -462 330 165 0 0 1 ]",144,"0 0 - + 0 0 - + + 0 0 + "
33426,"[ 0 0 -55 165 0 0 462 -330 -165 55 11 1 ]",144,"0 0 - + 0 0 + - - + + + "
33753,"[ 0 0 -55 165 0 -462 0 330 165 0 0 1 ]",144,"0 0 - + 0 - 0 + + 0 0 + "
34398,"[ 0 0 -55 165 0 462 0 -330 -165 55 11 1 ]",144,"0 0 - + 0 + 0 - - + + + "
35532,"[ 0 0 -55 165 -330 0 462 0 -165 55 11 1 ]",144,"0 0 - + - 0 + 0 - + + + "
35640,"[ 0 0 -55 165 -330 0 462 -330 165 55 11 1 ]",144,"0 0 - + - 0 + - + + + + "
36504,"[ 0 0 -55 165 -330 462 0 0 -165 55 11 1 ]",144,"0 0 - + - + 0 0 - + + + "
36612,"[ 0 0 -55 165 -330 462 0 -330 165 55 11 1 ]",144,"0 0 - + - + 0 - + + + + "
37059,"[ 0 0 -55 165 -330 462 462 -330 -165 -55 -11 1 ]",144,"0 0 - + - + + - - - - + "
37479,"[ 0 0 -55 165 330 0 -462 0 165 0 0 1 ]",144,"0 0 - + + 0 - 0 + 0 0 + "
37614,"[ 0 0 -55 165 330 0 -462 330 -165 0 0 1 ]",144,"0 0 - + + 0 - + - 0 0 + "
37965,"[ 0 0 -55 165 330 -462 0 0 165 0 0 1 ]",144,"0 0 - + + - 0 0 + 0 0 + "
38100,"[ 0 0 -55 165 330 -462 0 330 -165 0 0 1 ]",144,"0 0 - + + - 0 + - 0 0 + "
39846,"[ 0 0 55 0 0 0 -462 330 165 55 0 1 ]",144,"0 0 + 0 0 0 - + + + 0 + "
39951,"[ 0 0 55 0 0 0 462 -330 0 -55 11 1 ]",144,"0 0 + 0 0 0 + - 0 - + + "
40332,"[ 0 0 55 0 0 -462 0 330 165 55 0 1 ]",144,"0 0 + 0 0 - 0 + + + 0 + "
40923,"[ 0 0 55 0 0 462 0 -330 0 -55 11 1 ]",144,"0 0 + 0 0 + 0 - 0 - + + "
42057,"[ 0 0 55 0 -330 0 462 0 0 -55 11 1 ]",144,"0 0 + 0 - 0 + 0 0 - + + "
43029,"[ 0 0 55 0 -330 462 0 0 0 -55 11 1 ]",144,"0 0 + 0 - + 0 0 0 - + + "
43611,"[ 0 0 55 0 -330 462 462 -330 -165 0 -11 1 ]",144,"0 0 + 0 - + + - - 0 - + "
44058,"[ 0 0 55 0 330 0 -462 0 165 55 0 1 ]",144,"0 0 + 0 + 0 - 0 + + 0 + "
44193,"[ 0 0 55 0 330 0 -462 330 -165 55 0 1 ]",144,"0 0 + 0 + 0 - + - + 0 + "
44544,"[ 0 0 55 0 330 -462 0 0 165 55 0 1 ]",144,"0 0 + 0 + - 0 0 + + 0 + "
44679,"[ 0 0 55 0 330 -462 0 330 -165 55 0 1 ]",144,"0 0 + 0 + - 0 + - + 0 + "
46458,"[ 0 0 55 -165 0 0 462 0 -165 -55 11 1 ]",144,"0 0 + - 0 0 + 0 - - + + "
46566,"[ 0 0 55 -165 0 0 462 -330 165 -55 11 1 ]",144,"0 0 + - 0 0 + - + - + + "
47430,"[ 0 0 55 -165 0 462 0 0 -165 -55 11 1 ]",144,"0 0 + - 0 + 0 0 - - + + "
47538,"[ 0 0 55 -165 0 462 0 -330 165 -55 11 1 ]",144,"0 0 + - 0 + 0 - + - + + "
48672,"[ 0 0 55 -165 -330 0 462 0 165 -55 11 1 ]",144,"0 0 + - - 0 + 0 + - + + "
48807,"[ 0 0 55 -165 -330 0 462 330 -165 -55 11 1 ]",144,"0 0 + - - 0 + + - - + + "
49644,"[ 0 0 55 -165 -330 462 0 0 165 -55 11 1 ]",144,"0 0 + - - + 0 0 + - + + "
49779,"[ 0 0 55 -165 -330 462 0 330 -165 -55 11 1 ]",144,"0 0 + - - + 0 + - - + + "
50145,"[ 0 0 55 -165 -330 462 462 -330 0 0 -11 1 ]",144,"0 0 + - - + + - 0 0 - + "
50727,"[ 0 0 55 -165 330 0 -462 330 0 55 0 1 ]",144,"0 0 + - + 0 - + 0 + 0 + "
50913,"[ 0 0 55 -165 330 0 462 -330 -165 -55 11 1 ]",144,"0 0 + - + 0 + - - - + + "
51213,"[ 0 0 55 -165 330 -462 0 330 0 55 0 1 ]",144,"0 0 + - + - 0 + 0 + 0 + "
51885,"[ 0 0 55 -165 330 462 0 -330 -165 -55 11 1 ]",144,"0 0 + - + + 0 - - - + + "
52914,"[ 0 0 55 165 0 0 -462 330 0 55 0 1 ]",144,"0 0 + + 0 0 - + 0 + 0 + "
53100,"[ 0 0 55 165 0 0 462 -330 -165 -55 11 1 ]",144,"0 0 + + 0 0 + - - - + + "
53400,"[ 0 0 55 165 0 -462 0 330 0 55 0 1 ]",144,"0 0 + + 0 - 0 + 0 + 0 + "
54072,"[ 0 0 55 165 0 462 0 -330 -165 -55 11 1 ]",144,"0 0 + + 0 + 0 - - - + + "
55206,"[ 0 0 55 165 -330 0 462 0 -165 -55 11 1 ]",144,"0 0 + + - 0 + 0 - - + + "
55314,"[ 0 0 55 165 -330 0 462 -330 165 -55 11 1 ]",144,"0 0 + + - 0 + - + - + + "
56178,"[ 0 0 55 165 -330 462 0 0 -165 -55 11 1 ]",144,"0 0 + + - + 0 0 - - + + "
56286,"[ 0 0 55 165 -330 462 0 -330 165 -55 11 1 ]",144,"0 0 + + - + 0 - + - + + "
57126,"[ 0 0 55 165 330 0 -462 0 0 55 0 1 ]",144,"0 0 + + + 0 - 0 0 + 0 + "
57612,"[ 0 0 55 165 330 -462 0 0 0 55 0 1 ]",144,"0 0 + + + - 0 0 0 + 0 + "
59109,"[ 0 -11 0 0 0 0 0 0 165 0 -11 1 ]",144,"0 - 0 0 0 0 0 0 + 0 - + "
59244,"[ 0 -11 0 0 0 0 0 330 -165 0 -11 1 ]",144,"0 - 0 0 0 0 0 + - 0 - + "
60324,"[ 0 -11 0 0 0 -462 462 0 165 0 -11 1 ]",144,"0 - 0 0 0 - + 0 + 0 - + "
60459,"[ 0 -11 0 0 0 -462 462 330 -165 0 -11 1 ]",144,"0 - 0 0 0 - + + - 0 - + "
60810,"[ 0 -11 0 0 0 462 -462 0 165 0 -11 1 ]",144,"0 - 0 0 0 + - 0 + 0 - + "
60945,"[ 0 -11 0 0 0 462 -462 330 -165 0 -11 1 ]",144,"0 - 0 0 0 + - + - 0 - + "
61458,"[ 0 -11 0 0 -330 0 0 330 165 0 -11 1 ]",144,"0 - 0 0 - 0 0 + + 0 - + "
62673,"[ 0 -11 0 0 -330 -462 462 330 165 0 -11 1 ]",144,"0 - 0 0 - - + + + 0 - + "
63159,"[ 0 -11 0 0 -330 462 -462 330 165 0 -11 1 ]",144,"0 - 0 0 - + - + + 0 - + "
63309,"[ 0 -11 0 0 -330 462 462 -330 -165 55 0 1 ]",144,"0 - 0 0 - + + - - + 0 + "
63456,"[ 0 -11 0 0 330 0 0 0 -165 0 -11 1 ]",144,"0 - 0 0 + 0 0 0 - 0 - + "
63564,"[ 0 -11 0 0 330 0 0 -330 165 0 -11 1 ]",144,"0 - 0 0 + 0 0 - + 0 - + "
63846,"[ 0 -11 0 0 330 0 -462 330 0 -55 11 1 ]",144,"0 - 0 0 + 0 - + 0 - + + "
64332,"[ 0 -11 0 0 330 -462 0 330 0 -55 11 1 ]",144,"0 - 0 0 + - 0 + 0 - + + "
64671,"[ 0 -11 0 0 330 -462 462 0 -165 0 -11 1 ]",144,"0 - 0 0 + - + 0 - 0 - + "
64779,"[ 0 -11 0 0 330 -462 462 -330 165 0 -11 1 ]",144,"0 - 0 0 + - + - + 0 - + "
65157,"[ 0 -11 0 0 330 462 -462 0 -165 0 -11 1 ]",144,"0 - 0 0 + + - 0 - 0 - + "
65265,"[ 0 -11 0 0 330 462 -462 -330 165 0 -11 1 ]",144,"0 - 0 0 + + - - + 0 - + "
65778,"[ 0 -11 0 -165 0 0 0 330 0 0 -11 1 ]",144,"0 - 0 - 0 0 0 + 0 0 - + "
66993,"[ 0 -11 0 -165 0 -462 462 330 0 0 -11 1 ]",144,"0 - 0 - 0 - + + 0 0 - + "
67479,"[ 0 -11 0 -165 0 462 -462 330 0 0 -11 1 ]",144,"0 - 0 - 0 + - + 0 0 - + "
69843,"[ 0 -11 0 -165 -330 462 462 -330 0 55 0 1 ]",144,"0 - 0 - - + + - 0 + 0 + "
69990,"[ 0 -11 0 -165 330 0 0 0 0 0 -11 1 ]",144,"0 - 0 - + 0 0 0 0 0 - + "
70461,"[ 0 -11 0 -165 330 0 -462 330 165 -55 11 1 ]",144,"0 - 0 - + 0 - + + - + + "
70947,"[ 0 -11 0 -165 330 -462 0 330 165 -55 11 1 ]",144,"0 - 0 - + - 0 + + - + + "
71205,"[ 0 -11 0 -165 330 -462 462 0 0 0 -11 1 ]",144,"0 - 0 - + - + 0 0 0 - + "
71691,"[ 0 -11 0 -165 330 462 -462 0 0 0 -11 1 ]",144,"0 - 0 - + + - 0 0 0 - + "
72177,"[ 0 -11 0 165 0 0 0 0 0 0 -11 1 ]",144,"0 - 0 + 0 0 0 0 0 0 - + "
72648,"[ 0 -11 0 165 0 0 -462 330 165 -55 11 1 ]",144,"0 - 0 + 0 0 - + + - + + "
73134,"[ 0 -11 0 165 0 -462 0 330 165 -55 11 1 ]",144,"0 - 0 + 0 - 0 + + - + + "
73392,"[ 0 -11 0 165 0 -462 462 0 0 0 -11 1 ]",144,"0 - 0 + 0 - + 0 0 0 - + "
73878,"[ 0 -11 0 165 0 462 -462 0 0 0 -11 1 ]",144,"0 - 0 + 0 + - 0 0 0 - + "
74526,"[ 0 -11 0 165 -330 0 0 330 0 0 -11 1 ]",144,"0 - 0 + - 0 0 + 0 0 - + "
75741,"[ 0 -11 0 165 -330 -462 462 330 0 0 -11 1 ]",144,"0 - 0 + - - + + 0 0 - + "
76227,"[ 0 -11 0 165 -330 462 -462 330 0 0 -11 1 ]",144,"0 - 0 + - + - + 0 0 - + "
76632,"[ 0 -11 0 165 330 0 0 -330 0 0 -11 1 ]",144,"0 - 0 + + 0 0 - 0 0 - + "
76860,"[ 0 -11 0 165 330 0 -462 0 165 -55 11 1 ]",144,"0 - 0 + + 0 - 0 + - + + "
76995,"[ 0 -11 0 165 330 0 -462 330 -165 -55 11 1 ]",144,"0 - 0 + + 0 - + - - + + "
77346,"[ 0 -11 0 165 330 -462 0 0 165 -55 11 1 ]",144,"0 - 0 + + - 0 0 + - + + "
77481,"[ 0 -11 0 165 330 -462 0 330 -165 -55 11 1 ]",144,"0 - 0 + + - 0 + - - + + "
77847,"[ 0 -11 0 165 330 -462 462 -330 0 0 -11 1 ]",144,"0 - 0 + + - + - 0 0 - + "
78333,"[ 0 -11 0 165 330 462 -462 -330 0 0 -11 1 ]",144,"0 - 0 + + + - - 0 0 - + "
78810,"[ 0 -11 -55 0 0 0 0 0 165 55 -11 1 ]",144,"0 - - 0 0 0 0 0 + + - + "
78945,"[ 0 -11 -55 0 0 0 0 330 -165 55 -11 1 ]",144,"0 - - 0 0 0 0 + - + - + "
80025,"[ 0 -11 -55 0 0 -462 462 0 165 55 -11 1 ]",144,"0 - - 0 0 - + 0 + + - + "
80160,"[ 0 -11 -55 0 0 -462 462 330 -165 55 -11 1 ]",144,"0 - - 0 0 - + + - + - + "
80511,"[ 0 -11 -55 0 0 462 -462 0 165 55 -11 1 ]",144,"0 - - 0 0 + - 0 + + - + "
80646,"[ 0 -11 -55 0 0 462 -462 330 -165 55 -11 1 ]",144,"0 - - 0 0 + - + - + - + "
81159,"[ 0 -11 -55 0 -330 0 0 330 165 55 -11 1 ]",144,"0 - - 0 - 0 0 + + + - + "
82374,"[ 0 -11 -55 0 -330 -462 462 330 165 55 -11 1 ]",144,"0 - - 0 - - + + + + - + "
82860,"[ 0 -11 -55 0 -330 462 -462 330 165 55 -11 1 ]",144,"0 - - 0 - + - + + + - + "
82956,"[ 0 -11 -55 0 -330 462 462 -330 0 -55 0 1 ]",144,"0 - - 0 - + + - 0 - 0 + "
83157,"[ 0 -11 -55 0 330 0 0 0 -165 55 -11 1 ]",144,"0 - - 0 + 0 0 0 - + - + "
83265,"[ 0 -11 -55 0 330 0 0 -330 165 55 -11 1 ]",144,"0 - - 0 + 0 0 - + + - + "
83520,"[ 0 -11 -55 0 330 0 -462 330 0 0 11 1 ]",144,"0 - - 0 + 0 - + 0 0 + + "
84006,"[ 0 -11 -55 0 330 -462 0 330 0 0 11 1 ]",144,"0 - - 0 + - 0 + 0 0 + + "
84372,"[ 0 -11 -55 0 330 -462 462 0 -165 55 -11 1 ]",144,"0 - - 0 + - + 0 - + - + "
84480,"[ 0 -11 -55 0 330 -462 462 -330 165 55 -11 1 ]",144,"0 - - 0 + - + - + + - + "
84858,"[ 0 -11 -55 0 330 462 -462 0 -165 55 -11 1 ]",144,"0 - - 0 + + - 0 - + - + "
84966,"[ 0 -11 -55 0 330 462 -462 -330 165 55 -11 1 ]",144,"0 - - 0 + + - - + + - + "
85479,"[ 0 -11 -55 -165 0 0 0 330 0 55 -11 1 ]",144,"0 - - - 0 0 0 + 0 + - + "
86694,"[ 0 -11 -55 -165 0 -462 462 330 0 55 -11 1 ]",144,"0 - - - 0 - + + 0 + - + "
87180,"[ 0 -11 -55 -165 0 462 -462 330 0 55 -11 1 ]",144,"0 - - - 0 + - + 0 + - + "
87357,"[ 0 -11 -55 -165 0 462 462 -330 -165 -55 0 1 ]",144,"0 - - - 0 + + - - - 0 + "
89463,"[ 0 -11 -55 -165 -330 462 462 0 -165 -55 0 1 ]",144,"0 - - - - + + 0 - - 0 + "
89571,"[ 0 -11 -55 -165 -330 462 462 -330 165 -55 0 1 ]",144,"0 - - - - + + - + - 0 + "
89691,"[ 0 -11 -55 -165 330 0 0 0 0 55 -11 1 ]",144,"0 - - - + 0 0 0 0 + - + "
90135,"[ 0 -11 -55 -165 330 0 -462 330 165 0 11 1 ]",144,"0 - - - + 0 - + + 0 + + "
90621,"[ 0 -11 -55 -165 330 -462 0 330 165 0 11 1 ]",144,"0 - - - + - 0 + + 0 + + "
90906,"[ 0 -11 -55 -165 330 -462 462 0 0 55 -11 1 ]",144,"0 - - - + - + 0 0 + - + "
91392,"[ 0 -11 -55 -165 330 462 -462 0 0 55 -11 1 ]",144,"0 - - - + + - 0 0 + - + "
91878,"[ 0 -11 -55 165 0 0 0 0 0 55 -11 1 ]",144,"0 - - + 0 0 0 0 0 + - + "
92322,"[ 0 -11 -55 165 0 0 -462 330 165 0 11 1 ]",144,"0 - - + 0 0 - + + 0 + + "
92808,"[ 0 -11 -55 165 0 -462 0 330 165 0 11 1 ]",144,"0 - - + 0 - 0 + + 0 + + "
93093,"[ 0 -11 -55 165 0 -462 462 0 0 55 -11 1 ]",144,"0 - - + 0 - + 0 0 + - + "
93579,"[ 0 -11 -55 165 0 462 -462 0 0 55 -11 1 ]",144,"0 - - + 0 + - 0 0 + - + "
94227,"[ 0 -11 -55 165 -330 0 0 330 0 55 -11 1 ]",144,"0 - - + - 0 0 + 0 + - + "
95442,"[ 0 -11 -55 165 -330 -462 462 330 0 55 -11 1 ]",144,"0 - - + - - + + 0 + - + "
95928,"[ 0 -11 -55 165 -330 462 -462 330 0 55 -11 1 ]",144,"0 - - + - + - + 0 + - + "
96105,"[ 0 -11 -55 165 -330 462 462 -330 -165 -55 0 1 ]",144,"0 - - + - + + - - - 0 + "
96333,"[ 0 -11 -55 165 330 0 0 -330 0 55 -11 1 ]",144,"0 - - + + 0 0 - 0 + - + "
96534,"[ 0 -11 -55 165 330 0 -462 0 165 0 11 1 ]",144,"0 - - + + 0 - 0 + 0 + + "
96669,"[ 0 -11 -55 165 330 0 -462 330 -165 0 11 1 ]",144,"0 - - + + 0 - + - 0 + + "
97020,"[ 0 -11 -55 165 330 -462 0 0 165 0 11 1 ]",144,"0 - - + + - 0 0 + 0 + + "
97155,"[ 0 -11 -55 165 330 -462 0 330 -165 0 11 1 ]",144,"0 - - + + - 0 + - 0 + + "
97548,"[ 0 -11 -55 165 330 -462 462 -330 0 55 -11 1 ]",144,"0 - - + + - + - 0 + - + "
98034,"[ 0 -11 -55 165 330 462 -462 -330 0 55 -11 1 ]",144,"0 - - + + + - - 0 + - + "
98484,"[ 0 -11 55 0 0 0 0 0 165 -55 -11 1 ]",144,"0 - + 0 0 0 0 0 + - - + "
98619,"[ 0 -11 55 0 0 0 0 330 -165 -55 -11 1 ]",144,"0 - + 0 0 0 0 + - - - + "
98901,"[ 0 -11 55 0 0 0 -462 330 165 55 11 1 ]",144,"0 - + 0 0 0 - + + + + + "
99387,"[ 0 -11 55 0 0 -462 0 330 165 55 11 1 ]",144,"0 - + 0 0 - 0 + + + + + "
99699,"[ 0 -11 55 0 0 -462 462 0 165 -55 -11 1 ]",144,"0 - + 0 0 - + 0 + - - + "
99834,"[ 0 -11 55 0 0 -462 462 330 -165 -55 -11 1 ]",144,"0 - + 0 0 - + + - - - + "
100185,"[ 0 -11 55 0 0 462 -462 0 165 -55 -11 1 ]",144,"0 - + 0 0 + - 0 + - - + "
100320,"[ 0 -11 55 0 0 462 -462 330 -165 -55 -11 1 ]",144,"0 - + 0 0 + - + - - - + "
100833,"[ 0 -11 55 0 -330 0 0 330 165 -55 -11 1 ]",144,"0 - + 0 - 0 0 + + - - + "
102048,"[ 0 -11 55 0 -330 -462 462 330 165 -55 -11 1 ]",144,"0 - + 0 - - + + + - - + "
102534,"[ 0 -11 55 0 -330 462 -462 330 165 -55 -11 1 ]",144,"0 - + 0 - + - + + - - + "
102657,"[ 0 -11 55 0 -330 462 462 -330 -165 0 0 1 ]",144,"0 - + 0 - + + - - 0 0 + "
102831,"[ 0 -11 55 0 330 0 0 0 -165 -55 -11 1 ]",144,"0 - + 0 + 0 0 0 - - - + "
102939,"[ 0 -11 55 0 330 0 0 -330 165 -55 -11 1 ]",144,"0 - + 0 + 0 0 - + - - + "
103113,"[ 0 -11 55 0 330 0 -462 0 165 55 11 1 ]",144,"0 - + 0 + 0 - 0 + + + + "
103248,"[ 0 -11 55 0 330 0 -462 330 -165 55 11 1 ]",144,"0 - + 0 + 0 - + - + + + "
103599,"[ 0 -11 55 0 330 -462 0 0 165 55 11 1 ]",144,"0 - + 0 + - 0 0 + + + + "
103734,"[ 0 -11 55 0 330 -462 0 330 -165 55 11 1 ]",144,"0 - + 0 + - 0 + - + + + "
104046,"[ 0 -11 55 0 330 -462 462 0 -165 -55 -11 1 ]",144,"0 - + 0 + - + 0 - - - + "
104154,"[ 0 -11 55 0 330 -462 462 -330 165 -55 -11 1 ]",144,"0 - + 0 + - + - + - - + "
104532,"[ 0 -11 55 0 330 462 -462 0 -165 -55 -11 1 ]",144,"0 - + 0 + + - 0 - - - + "
104640,"[ 0 -11 55 0 330 462 -462 -330 165 -55 -11 1 ]",144,"0 - + 0 + + - - + - - + "
105153,"[ 0 -11 55 -165 0 0 0 330 0 -55 -11 1 ]",144,"0 - + - 0 0 0 + 0 - - + "
106368,"[ 0 -11 55 -165 0 -462 462 330 0 -55 -11 1 ]",144,"0 - + - 0 - + + 0 - - + "
106854,"[ 0 -11 55 -165 0 462 -462 330 0 -55 -11 1 ]",144,"0 - + - 0 + - + 0 - - + "
109191,"[ 0 -11 55 -165 -330 462 462 -330 0 0 0 1 ]",144,"0 - + - - + + - 0 0 0 + "
109365,"[ 0 -11 55 -165 330 0 0 0 0 -55 -11 1 ]",144,"0 - + - + 0 0 0 0 - - + "
109782,"[ 0 -11 55 -165 330 0 -462 330 0 55 11 1 ]",144,"0 - + - + 0 - + 0 + + + "
110268,"[ 0 -11 55 -165 330 -462 0 330 0 55 11 1 ]",144,"0 - + - + - 0 + 0 + + + "
110580,"[ 0 -11 55 -165 330 -462 462 0 0 -55 -11 1 ]",144,"0 - + - + - + 0 0 - - + "
111066,"[ 0 -11 55 -165 330 462 -462 0 0 -55 -11 1 ]",144,"0 - + - + + - 0 0 - - + "
111552,"[ 0 -11 55 165 0 0 0 0 0 -55 -11 1 ]",144,"0 - + + 0 0 0 0 0 - - + "
111969,"[ 0 -11 55 165 0 0 -462 330 0 55 11 1 ]",144,"0 - + + 0 0 - + 0 + + + "
112455,"[ 0 -11 55 165 0 -462 0 330 0 55 11 1 ]",144,"0 - + + 0 - 0 + 0 + + + "
112767,"[ 0 -11 55 165 0 -462 462 0 0 -55 -11 1 ]",144,"0 - + + 0 - + 0 0 - - + "
113253,"[ 0 -11 55 165 0 462 -462 0 0 -55 -11 1 ]",144,"0 - + + 0 + - 0 0 - - + "
113901,"[ 0 -11 55 165 -330 0 0 330 0 -55 -11 1 ]",144,"0 - + + - 0 0 + 0 - - + "
115116,"[ 0 -11 55 165 -330 -462 462 330 0 -55 -11 1 ]",144,"0 - + + - - + + 0 - - + "
115602,"[ 0 -11 55 165 -330 462 -462 330 0 -55 -11 1 ]",144,"0 - + + - + - + 0 - - + "
116007,"[ 0 -11 55 165 330 0 0 -330 0 -55 -11 1 ]",144,"0 - + + + 0 0 - 0 - - + "
116181,"[ 0 -11 55 165 330 0 -462 0 0 55 11 1 ]",144,"0 - + + + 0 - 0 0 + + + "
