Step,Sequence,Sum,Choices
15737,"[ 1 11 55 -165 0 462 0 -330 165 -55 0 0 ]",144,"+ + + - 0 + 0 - + - 0 0 "
16196,"[ 1 11 55 -165 0 0 462 0 -165 -55 0 0 ]",144,"+ + + - 0 0 + 0 - - 0 0 "
16223,"[ 1 11 55 -165 0 0 462 -330 165 -55 0 0 ]",144,"+ + + - 0 0 + - + - 0 0 "
17816,"[ 1 11 55 -165 -330 462 0 330 -165 -55 0 0 ]",144,"+ + + - - + 0 + - - 0 0 "
17843,"[ 1 11 55 -165 -330 462 0 0 165 -55 0 0 ]",144,"+ + + - - + 0 0 + - 0 0 "
18302,"[ 1 11 55 -165 -330 0 462 330 -165 -55 0 0 ]",144,"+ + + - - 0 + + - - 0 0 "
18329,"[ 1 11 55 -165 -330 0 462 0 165 -55 0 0 ]",144,"+ + + - - 0 + 0 + - 0 0 "
20978,"[ 1 11 0 165 330 0 -462 330 -165 -55 -11 0 ]",144,"+ + 0 + + 0 - + - - - 0 "
21005,"[ 1 11 0 165 330 0 -462 0 165 -55 -11 0 ]",144,"+ + 0 + + 0 - 0 + - - 0 "
21464,"[ 1 11 0 165 330 -462 0 330 -165 -55 -11 0 ]",144,"+ + 0 + + - 0 + - - - 0 "
21491,"[ 1 11 0 165 330 -462 0 0 165 -55 -11 0 ]",144,"+ + 0 + + - 0 0 + - - 0 "
21629,"[ 1 11 0 165 330 -462 -462 330 165 55 11 0 ]",144,"+ + 0 + + - - + + + + 0 "
22343,"[ 1 11 0 165 0 462 0 -330 -165 0 0 0 ]",144,"+ + 0 + 0 + 0 - - 0 0 0 "
22829,"[ 1 11 0 165 0 0 462 -330 -165 0 0 0 ]",144,"+ + 0 + 0 0 + - - 0 0 0 "
23111,"[ 1 11 0 165 0 0 -462 330 165 -55 -11 0 ]",144,"+ + 0 + 0 0 - + + - - 0 "
23597,"[ 1 11 0 165 0 -462 0 330 165 -55 -11 0 ]",144,"+ + 0 + 0 - 0 + + - - 0 "
24449,"[ 1 11 0 165 -330 462 0 0 -165 0 0 0 ]",144,"+ + 0 + - + 0 0 - 0 0 0 "
24476,"[ 1 11 0 165 -330 462 0 -330 165 0 0 0 ]",144,"+ + 0 + - + 0 - + 0 0 0 "
24935,"[ 1 11 0 165 -330 0 462 0 -165 0 0 0 ]",144,"+ + 0 + - 0 + 0 - 0 0 0 "
24962,"[ 1 11 0 165 -330 0 462 -330 165 0 0 0 ]",144,"+ + 0 + - 0 + - + 0 0 0 "
27512,"[ 1 11 0 0 330 0 -462 330 0 -55 -11 0 ]",144,"+ + 0 0 + 0 - + 0 - - 0 "
27998,"[ 1 11 0 0 330 -462 0 330 0 -55 -11 0 ]",144,"+ + 0 0 + - 0 + 0 - - 0 "
28877,"[ 1 11 0 0 0 462 0 -330 0 0 0 0 ]",144,"+ + 0 0 0 + 0 - 0 0 0 0 "
29363,"[ 1 11 0 0 0 0 462 -330 0 0 0 0 ]",144,"+ + 0 0 0 0 + - 0 0 0 0 "
30983,"[ 1 11 0 0 -330 462 0 0 0 0 0 0 ]",144,"+ + 0 0 - + 0 0 0 0 0 0 "
31469,"[ 1 11 0 0 -330 0 462 0 0 0 0 0 ]",144,"+ + 0 0 - 0 + 0 0 0 0 0 "
33278,"[ 1 11 0 -165 330 462 0 -330 -165 0 0 0 ]",144,"+ + 0 - + + 0 - - 0 0 0 "
33764,"[ 1 11 0 -165 330 0 462 -330 -165 0 0 0 ]",144,"+ + 0 - + 0 + - - 0 0 0 "
34046,"[ 1 11 0 -165 330 0 -462 330 165 -55 -11 0 ]",144,"+ + 0 - + 0 - + + - - 0 "
34532,"[ 1 11 0 -165 330 -462 0 330 165 -55 -11 0 ]",144,"+ + 0 - + - 0 + + - - 0 "
35384,"[ 1 11 0 -165 0 462 0 0 -165 0 0 0 ]",144,"+ + 0 - 0 + 0 0 - 0 0 0 "
35411,"[ 1 11 0 -165 0 462 0 -330 165 0 0 0 ]",144,"+ + 0 - 0 + 0 - + 0 0 0 "
35870,"[ 1 11 0 -165 0 0 462 0 -165 0 0 0 ]",144,"+ + 0 - 0 0 + 0 - 0 0 0 "
35897,"[ 1 11 0 -165 0 0 462 -330 165 0 0 0 ]",144,"+ + 0 - 0 0 + - + 0 0 0 "
37490,"[ 1 11 0 -165 -330 462 0 330 -165 0 0 0 ]",144,"+ + 0 - - + 0 + - 0 0 0 "
37517,"[ 1 11 0 -165 -330 462 0 0 165 0 0 0 ]",144,"+ + 0 - - + 0 0 + 0 0 0 "
37976,"[ 1 11 0 -165 -330 0 462 330 -165 0 0 0 ]",144,"+ + 0 - - 0 + + - 0 0 0 "
38003,"[ 1 11 0 -165 -330 0 462 0 165 0 0 0 ]",144,"+ + 0 - - 0 + 0 + 0 0 0 "
40652,"[ 1 11 -55 165 330 0 -462 330 -165 0 -11 0 ]",144,"+ + - + + 0 - + - 0 - 0 "
40679,"[ 1 11 -55 165 330 0 -462 0 165 0 -11 0 ]",144,"+ + - + + 0 - 0 + 0 - 0 "
41138,"[ 1 11 -55 165 330 -462 0 330 -165 0 -11 0 ]",144,"+ + - + + - 0 + - 0 - 0 "
41165,"[ 1 11 -55 165 330 -462 0 0 165 0 -11 0 ]",144,"+ + - + + - 0 0 + 0 - 0 "
42017,"[ 1 11 -55 165 0 462 0 -330 -165 55 0 0 ]",144,"+ + - + 0 + 0 - - + 0 0 "
42503,"[ 1 11 -55 165 0 0 462 -330 -165 55 0 0 ]",144,"+ + - + 0 0 + - - + 0 0 "
42785,"[ 1 11 -55 165 0 0 -462 330 165 0 -11 0 ]",144,"+ + - + 0 0 - + + 0 - 0 "
43271,"[ 1 11 -55 165 0 -462 0 330 165 0 -11 0 ]",144,"+ + - + 0 - 0 + + 0 - 0 "
44123,"[ 1 11 -55 165 -330 462 0 0 -165 55 0 0 ]",144,"+ + - + - + 0 0 - + 0 0 "
44150,"[ 1 11 -55 165 -330 462 0 -330 165 55 0 0 ]",144,"+ + - + - + 0 - + + 0 0 "
44609,"[ 1 11 -55 165 -330 0 462 0 -165 55 0 0 ]",144,"+ + - + - 0 + 0 - + 0 0 "
44636,"[ 1 11 -55 165 -330 0 462 -330 165 55 0 0 ]",144,"+ + - + - 0 + - + + 0 0 "
47186,"[ 1 11 -55 0 330 0 -462 330 0 0 -11 0 ]",144,"+ + - 0 + 0 - + 0 0 - 0 "
47672,"[ 1 11 -55 0 330 -462 0 330 0 0 -11 0 ]",144,"+ + - 0 + - 0 + 0 0 - 0 "
48551,"[ 1 11 -55 0 0 462 0 -330 0 55 0 0 ]",144,"+ + - 0 0 + 0 - 0 + 0 0 "
49037,"[ 1 11 -55 0 0 0 462 -330 0 55 0 0 ]",144,"+ + - 0 0 0 + - 0 + 0 0 "
50657,"[ 1 11 -55 0 -330 462 0 0 0 55 0 0 ]",144,"+ + - 0 - + 0 0 0 + 0 0 "
51143,"[ 1 11 -55 0 -330 0 462 0 0 55 0 0 ]",144,"+ + - 0 - 0 + 0 0 + 0 0 "
52952,"[ 1 11 -55 -165 330 462 0 -330 -165 55 0 0 ]",144,"+ + - - + + 0 - - + 0 0 "
53438,"[ 1 11 -55 -165 330 0 462 -330 -165 55 0 0 ]",144,"+ + - - + 0 + - - + 0 0 "
53720,"[ 1 11 -55 -165 330 0 -462 330 165 0 -11 0 ]",144,"+ + - - + 0 - + + 0 - 0 "
54206,"[ 1 11 -55 -165 330 -462 0 330 165 0 -11 0 ]",144,"+ + - - + - 0 + + 0 - 0 "
55058,"[ 1 11 -55 -165 0 462 0 0 -165 55 0 0 ]",144,"+ + - - 0 + 0 0 - + 0 0 "
55085,"[ 1 11 -55 -165 0 462 0 -330 165 55 0 0 ]",144,"+ + - - 0 + 0 - + + 0 0 "
55544,"[ 1 11 -55 -165 0 0 462 0 -165 55 0 0 ]",144,"+ + - - 0 0 + 0 - + 0 0 "
55571,"[ 1 11 -55 -165 0 0 462 -330 165 55 0 0 ]",144,"+ + - - 0 0 + - + + 0 0 "
57164,"[ 1 11 -55 -165 -330 462 0 330 -165 55 0 0 ]",144,"+ + - - - + 0 + - + 0 0 "
57191,"[ 1 11 -55 -165 -330 462 0 0 165 55 0 0 ]",144,"+ + - - - + 0 0 + + 0 0 "
57650,"[ 1 11 -55 -165 -330 0 462 330 -165 55 0 0 ]",144,"+ + - - - 0 + + - + 0 0 "
57677,"[ 1 11 -55 -165 -330 0 462 0 165 55 0 0 ]",144,"+ + - - - 0 + 0 + + 0 0 "
60377,"[ 1 0 55 165 330 0 -462 0 0 55 0 0 ]",144,"+ 0 + + + 0 - 0 0 + 0 0 "
60863,"[ 1 0 55 165 330 -462 0 0 0 55 0 0 ]",144,"+ 0 + + + - 0 0 0 + 0 0 "
61715,"[ 1 0 55 165 0 462 0 -330 -165 -55 11 0 ]",144,"+ 0 + + 0 + 0 - - - + 0 "
62201,"[ 1 0 55 165 0 0 462 -330 -165 -55 11 0 ]",144,"+ 0 + + 0 0 + - - - + 0 "
62483,"[ 1 0 55 165 0 0 -462 330 0 55 0 0 ]",144,"+ 0 + + 0 0 - + 0 + 0 0 "
62969,"[ 1 0 55 165 0 -462 0 330 0 55 0 0 ]",144,"+ 0 + + 0 - 0 + 0 + 0 0 "
63821,"[ 1 0 55 165 -330 462 0 0 -165 -55 11 0 ]",144,"+ 0 + + - + 0 0 - - + 0 "
63848,"[ 1 0 55 165 -330 462 0 -330 165 -55 11 0 ]",144,"+ 0 + + - + 0 - + - + 0 "
64307,"[ 1 0 55 165 -330 0 462 0 -165 -55 11 0 ]",144,"+ 0 + + - 0 + 0 - - + 0 "
64334,"[ 1 0 55 165 -330 0 462 -330 165 -55 11 0 ]",144,"+ 0 + + - 0 + - + - + 0 "
66884,"[ 1 0 55 0 330 0 -462 330 -165 55 0 0 ]",144,"+ 0 + 0 + 0 - + - + 0 0 "
66911,"[ 1 0 55 0 330 0 -462 0 165 55 0 0 ]",144,"+ 0 + 0 + 0 - 0 + + 0 0 "
67370,"[ 1 0 55 0 330 -462 0 330 -165 55 0 0 ]",144,"+ 0 + 0 + - 0 + - + 0 0 "
67397,"[ 1 0 55 0 330 -462 0 0 165 55 0 0 ]",144,"+ 0 + 0 + - 0 0 + + 0 0 "
68249,"[ 1 0 55 0 0 462 0 -330 0 -55 11 0 ]",144,"+ 0 + 0 0 + 0 - 0 - + 0 "
68735,"[ 1 0 55 0 0 0 462 -330 0 -55 11 0 ]",144,"+ 0 + 0 0 0 + - 0 - + 0 "
69017,"[ 1 0 55 0 0 0 -462 330 165 55 0 0 ]",144,"+ 0 + 0 0 0 - + + + 0 0 "
69503,"[ 1 0 55 0 0 -462 0 330 165 55 0 0 ]",144,"+ 0 + 0 0 - 0 + + + 0 0 "
70217,"[ 1 0 55 0 -330 462 462 -330 -165 0 -11 0 ]",144,"+ 0 + 0 - + + - - 0 - 0 "
70355,"[ 1 0 55 0 -330 462 0 0 0 -55 11 0 ]",144,"+ 0 + 0 - + 0 0 0 - + 0 "
70841,"[ 1 0 55 0 -330 0 462 0 0 -55 11 0 ]",144,"+ 0 + 0 - 0 + 0 0 - + 0 "
72650,"[ 1 0 55 -165 330 462 0 -330 -165 -55 11 0 ]",144,"+ 0 + - + + 0 - - - + 0 "
73136,"[ 1 0 55 -165 330 0 462 -330 -165 -55 11 0 ]",144,"+ 0 + - + 0 + - - - + 0 "
73418,"[ 1 0 55 -165 330 0 -462 330 0 55 0 0 ]",144,"+ 0 + - + 0 - + 0 + 0 0 "
73904,"[ 1 0 55 -165 330 -462 0 330 0 55 0 0 ]",144,"+ 0 + - + - 0 + 0 + 0 0 "
74756,"[ 1 0 55 -165 0 462 0 0 -165 -55 11 0 ]",144,"+ 0 + - 0 + 0 0 - - + 0 "
74783,"[ 1 0 55 -165 0 462 0 -330 165 -55 11 0 ]",144,"+ 0 + - 0 + 0 - + - + 0 "
75242,"[ 1 0 55 -165 0 0 462 0 -165 -55 11 0 ]",144,"+ 0 + - 0 0 + 0 - - + 0 "
75269,"[ 1 0 55 -165 0 0 462 -330 165 -55 11 0 ]",144,"+ 0 + - 0 0 + - + - + 0 "
76751,"[ 1 0 55 -165 -330 462 462 -330 0 0 -11 0 ]",144,"+ 0 + - - + + - 0 0 - 0 "
76862,"[ 1 0 55 -165 -330 462 0 330 -165 -55 11 0 ]",144,"+ 0 + - - + 0 + - - + 0 "
76889,"[ 1 0 55 -165 -330 462 0 0 165 -55 11 0 ]",144,"+ 0 + - - + 0 0 + - + 0 "
77348,"[ 1 0 55 -165 -330 0 462 330 -165 -55 11 0 ]",144,"+ 0 + - - 0 + + - - + 0 "
77375,"[ 1 0 55 -165 -330 0 462 0 165 -55 11 0 ]",144,"+ 0 + - - 0 + 0 + - + 0 "
80024,"[ 1 0 0 165 330 0 -462 330 -165 -55 0 0 ]",144,"+ 0 0 + + 0 - + - - 0 0 "
80051,"[ 1 0 0 165 330 0 -462 0 165 -55 0 0 ]",144,"+ 0 0 + + 0 - 0 + - 0 0 "
80510,"[ 1 0 0 165 330 -462 0 330 -165 -55 0 0 ]",144,"+ 0 0 + + - 0 + - - 0 0 "
80537,"[ 1 0 0 165 330 -462 0 0 165 -55 0 0 ]",144,"+ 0 0 + + - 0 0 + - 0 0 "
81389,"[ 1 0 0 165 0 462 0 -330 -165 0 11 0 ]",144,"+ 0 0 + 0 + 0 - - 0 + 0 "
81875,"[ 1 0 0 165 0 0 462 -330 -165 0 11 0 ]",144,"+ 0 0 + 0 0 + - - 0 + 0 "
82157,"[ 1 0 0 165 0 0 -462 330 165 -55 0 0 ]",144,"+ 0 0 + 0 0 - + + - 0 0 "
82643,"[ 1 0 0 165 0 -462 0 330 165 -55 0 0 ]",144,"+ 0 0 + 0 - 0 + + - 0 0 "
83495,"[ 1 0 0 165 -330 462 0 0 -165 0 11 0 ]",144,"+ 0 0 + - + 0 0 - 0 + 0 "
83522,"[ 1 0 0 165 -330 462 0 -330 165 0 11 0 ]",144,"+ 0 0 + - + 0 - + 0 + 0 "
83981,"[ 1 0 0 165 -330 0 462 0 -165 0 11 0 ]",144,"+ 0 0 + - 0 + 0 - 0 + 0 "
84008,"[ 1 0 0 165 -330 0 462 -330 165 0 11 0 ]",144,"+ 0 0 + - 0 + - + 0 + 0 "
86558,"[ 1 0 0 0 330 0 -462 330 0 -55 0 0 ]",144,"+ 0 0 0 + 0 - + 0 - 0 0 "
87044,"[ 1 0 0 0 330 -462 0 330 0 -55 0 0 ]",144,"+ 0 0 0 + - 0 + 0 - 0 0 "
87923,"[ 1 0 0 0 0 462 0 -330 0 0 11 0 ]",144,"+ 0 0 0 0 + 0 - 0 0 + 0 "
88409,"[ 1 0 0 0 0 0 462 -330 0 0 11 0 ]",144,"+ 0 0 0 0 0 + - 0 0 + 0 "
89891,"[ 1 0 0 0 -330 462 462 -330 -165 55 -11 0 ]",144,"+ 0 0 0 - + + - - + - 0 "
90029,"[ 1 0 0 0 -330 462 0 0 0 0 11 0 ]",144,"+ 0 0 0 - + 0 0 0 0 + 0 "
90515,"[ 1 0 0 0 -330 0 462 0 0 0 11 0 ]",144,"+ 0 0 0 - 0 + 0 0 0 + 0 "
92324,"[ 1 0 0 -165 330 462 0 -330 -165 0 11 0 ]",144,"+ 0 0 - + + 0 - - 0 + 0 "
92810,"[ 1 0 0 -165 330 0 462 -330 -165 0 11 0 ]",144,"+ 0 0 - + 0 + - - 0 + 0 "
93092,"[ 1 0 0 -165 330 0 -462 330 165 -55 0 0 ]",144,"+ 0 0 - + 0 - + + - 0 0 "
93578,"[ 1 0 0 -165 330 -462 0 330 165 -55 0 0 ]",144,"+ 0 0 - + - 0 + + - 0 0 "
94430,"[ 1 0 0 -165 0 462 0 0 -165 0 11 0 ]",144,"+ 0 0 - 0 + 0 0 - 0 + 0 "
94457,"[ 1 0 0 -165 0 462 0 -330 165 0 11 0 ]",144,"+ 0 0 - 0 + 0 - + 0 + 0 "
94916,"[ 1 0 0 -165 0 0 462 0 -165 0 11 0 ]",144,"+ 0 0 - 0 0 + 0 - 0 + 0 "
94943,"[ 1 0 0 -165 0 0 462 -330 165 0 11 0 ]",144,"+ 0 0 - 0 0 + - + 0 + 0 "
96425,"[ 1 0 0 -165 -330 462 462 -330 0 55 -11 0 ]",144,"+ 0 0 - - + + - 0 + - 0 "
96536,"[ 1 0 0 -165 -330 462 0 330 -165 0 11 0 ]",144,"+ 0 0 - - + 0 + - 0 + 0 "
96563,"[ 1 0 0 -165 -330 462 0 0 165 0 11 0 ]",144,"+ 0 0 - - + 0 0 + 0 + 0 "
97022,"[ 1 0 0 -165 -330 0 462 330 -165 0 11 0 ]",144,"+ 0 0 - - 0 + + - 0 + 0 "
97049,"[ 1 0 0 -165 -330 0 462 0 165 0 11 0 ]",144,"+ 0 0 - - 0 + 0 + 0 + 0 "
99698,"[ 1 0 -55 165 330 0 -462 330 -165 0 0 0 ]",144,"+ 0 - + + 0 - + - 0 0 0 "
99725,"[ 1 0 -55 165 330 0 -462 0 165 0 0 0 ]",144,"+ 0 - + + 0 - 0 + 0 0 0 "
100184,"[ 1 0 -55 165 330 -462 0 330 -165 0 0 0 ]",144,"+ 0 - + + - 0 + - 0 0 0 "
100211,"[ 1 0 -55 165 330 -462 0 0 165 0 0 0 ]",144,"+ 0 - + + - 0 0 + 0 0 0 "
101063,"[ 1 0 -55 165 0 462 0 -330 -165 55 11 0 ]",144,"+ 0 - + 0 + 0 - - + + 0 "
101549,"[ 1 0 -55 165 0 0 462 -330 -165 55 11 0 ]",144,"+ 0 - + 0 0 + - - + + 0 "
101831,"[ 1 0 -55 165 0 0 -462 330 165 0 0 0 ]",144,"+ 0 - + 0 0 - + + 0 0 0 "
102317,"[ 1 0 -55 165 0 -462 0 330 165 0 0 0 ]",144,"+ 0 - + 0 - 0 + + 0 0 0 "
103031,"[ 1 0 -55 165 -330 462 462 -330 -165 -55 -11 0 ]",144,"+ 0 - + - + + - - - - 0 "
103169,"[ 1 0 -55 165 -330 462 0 0 -165 55 11 0 ]",144,"+ 0 - + - + 0 0 - + + 0 "
103196,"[ 1 0 -55 165 -330 462 0 -330 165 55 11 0 ]",144,"+ 0 - + - + 0 - + + + 0 "
103655,"[ 1 0 -55 165 -330 0 462 0 -165 55 11 0 ]",144,"+ 0 - + - 0 + 0 - + + 0 "
103682,"[ 1 0 -55 165 -330 0 462 -330 165 55 11 0 ]",144,"+ 0 - + - 0 + - + + + 0 "
106232,"[ 1 0 -55 0 330 0 -462 330 0 0 0 0 ]",144,"+ 0 - 0 + 0 - + 0 0 0 0 "
106718,"[ 1 0 -55 0 330 -462 0 330 0 0 0 0 ]",144,"+ 0 - 0 + - 0 + 0 0 0 0 "
107597,"[ 1 0 -55 0 0 462 0 -330 0 55 11 0 ]",144,"+ 0 - 0 0 + 0 - 0 + + 0 "
108083,"[ 1 0 -55 0 0 0 462 -330 0 55 11 0 ]",144,"+ 0 - 0 0 0 + - 0 + + 0 "
109565,"[ 1 0 -55 0 -330 462 462 -330 0 -55 -11 0 ]",144,"+ 0 - 0 - + + - 0 - - 0 "
109703,"[ 1 0 -55 0 -330 462 0 0 0 55 11 0 ]",144,"+ 0 - 0 - + 0 0 0 + + 0 "
110189,"[ 1 0 -55 0 -330 0 462 0 0 55 11 0 ]",144,"+ 0 - 0 - 0 + 0 0 + + 0 "
111998,"[ 1 0 -55 -165 330 462 0 -330 -165 55 11 0 ]",144,"+ 0 - - + + 0 - - + + 0 "
112484,"[ 1 0 -55 -165 330 0 462 -330 -165 55 11 0 ]",144,"+ 0 - - + 0 + - - + + 0 "
112766,"[ 1 0 -55 -165 330 0 -462 330 165 0 0 0 ]",144,"+ 0 - - + 0 - + + 0 0 0 "
113252,"[ 1 0 -55 -165 330 -462 0 330 165 0 0 0 ]",144,"+ 0 - - + - 0 + + 0 0 0 "
113966,"[ 1 0 -55 -165 0 462 462 -330 -165 -55 -11 0 ]",144,"+ 0 - - 0 + + - - - - 0 "
114104,"[ 1 0 -55 -165 0 462 0 0 -165 55 11 0 ]",144,"+ 0 - - 0 + 0 0 - + + 0 "
114131,"[ 1 0 -55 -165 0 462 0 -330 165 55 11 0 ]",144,"+ 0 - - 0 + 0 - + + + 0 "
114590,"[ 1 0 -55 -165 0 0 462 0 -165 55 11 0 ]",144,"+ 0 - - 0 0 + 0 - + + 0 "
114617,"[ 1 0 -55 -165 0 0 462 -330 165 55 11 0 ]",144,"+ 0 - - 0 0 + - + + + 0 "
116072,"[ 1 0 -55 -165 -330 462 462 0 -165 -55 -11 0 ]",144,"+ 0 - - - + + 0 - - - 0 "
116099,"[ 1 0 -55 -165 -330 462 462 -330 165 -55 -11 0 ]",144,"+ 0 - - - + + - + - - 0 "
116210,"[ 1 0 -55 -165 -330 462 0 330 -165 55 11 0 ]",144,"+ 0 - - - + 0 + - + + 0 "
116237,"[ 1 0 -55 -165 -330 462 0 0 165 55 11 0 ]",144,"+ 0 - - - + 0 0 + + + 0 "
116696,"[ 1 0 -55 -165 -330 0 462 330 -165 55 11 0 ]",144,"+ 0 - - - 0 + + - + + 0 "
116723,"[ 1 0 -55 -165 -330 0 462 0 165 55 11 0 ]",144,"+ 0 - - - 0 + 0 + + + 0 "
118799,"[ 1 -11 55 165 330 462 -462 -330 0 -55 -11 0 ]",144,"+ - + + + + - - 0 - - 0 "
119285,"[ 1 -11 55 165 330 0 0 -330 0 -55 -11 0 ]",144,"+ - + + + 0 0 - 0 - - 0 "
119423,"[ 1 -11 55 165 330 0 -462 0 0 55 11 0 ]",144,"+ - + + + 0 - 0 0 + + 0 "
119771,"[ 1 -11 55 165 330 -462 462 -330 0 -55 -11 0 ]",144,"+ - + + + - + - 0 - - 0 "
119909,"[ 1 -11 55 165 330 -462 0 0 0 55 11 0 ]",144,"+ - + + + - 0 0 0 + + 0 "
120905,"[ 1 -11 55 165 0 462 -462 0 0 -55 -11 0 ]",144,"+ - + + 0 + - 0 0 - - 0 "
121391,"[ 1 -11 55 165 0 0 0 0 0 -55 -11 0 ]",144,"+ - + + 0 0 0 0 0 - - 0 "
121529,"[ 1 -11 55 165 0 0 -462 330 0 55 11 0 ]",144,"+ - + + 0 0 - + 0 + + 0 "
121877,"[ 1 -11 55 165 0 -462 462 0 0 -55 -11 0 ]",144,"+ - + + 0 - + 0 0 - - 0 "
122015,"[ 1 -11 55 165 0 -462 0 330 0 55 11 0 ]",144,"+ - + + 0 - 0 + 0 + + 0 "
123011,"[ 1 -11 55 165 -330 462 -462 330 0 -55 -11 0 ]",144,"+ - + + - + - + 0 - - 0 "
123497,"[ 1 -11 55 165 -330 0 0 330 0 -55 -11 0 ]",144,"+ - + + - 0 0 + 0 - - 0 "
123983,"[ 1 -11 55 165 -330 -462 462 330 0 -55 -11 0 ]",144,"+ - + + - - + + 0 - - 0 "
125306,"[ 1 -11 55 0 330 462 -462 0 -165 -55 -11 0 ]",144,"+ - + 0 + + - 0 - - - 0 "
125333,"[ 1 -11 55 0 330 462 -462 -330 165 -55 -11 0 ]",144,"+ - + 0 + + - - + - - 0 "
125792,"[ 1 -11 55 0 330 0 0 0 -165 -55 -11 0 ]",144,"+ - + 0 + 0 0 0 - - - 0 "
125819,"[ 1 -11 55 0 330 0 0 -330 165 -55 -11 0 ]",144,"+ - + 0 + 0 0 - + - - 0 "
125930,"[ 1 -11 55 0 330 0 -462 330 -165 55 11 0 ]",144,"+ - + 0 + 0 - + - + + 0 "
125957,"[ 1 -11 55 0 330 0 -462 0 165 55 11 0 ]",144,"+ - + 0 + 0 - 0 + + + 0 "
126278,"[ 1 -11 55 0 330 -462 462 0 -165 -55 -11 0 ]",144,"+ - + 0 + - + 0 - - - 0 "
126305,"[ 1 -11 55 0 330 -462 462 -330 165 -55 -11 0 ]",144,"+ - + 0 + - + - + - - 0 "
126416,"[ 1 -11 55 0 330 -462 0 330 -165 55 11 0 ]",144,"+ - + 0 + - 0 + - + + 0 "
126443,"[ 1 -11 55 0 330 -462 0 0 165 55 11 0 ]",144,"+ - + 0 + - 0 0 + + + 0 "
127412,"[ 1 -11 55 0 0 462 -462 330 -165 -55 -11 0 ]",144,"+ - + 0 0 + - + - - - 0 "
127439,"[ 1 -11 55 0 0 462 -462 0 165 -55 -11 0 ]",144,"+ - + 0 0 + - 0 + - - 0 "
127898,"[ 1 -11 55 0 0 0 0 330 -165 -55 -11 0 ]",144,"+ - + 0 0 0 0 + - - - 0 "
127925,"[ 1 -11 55 0 0 0 0 0 165 -55 -11 0 ]",144,"+ - + 0 0 0 0 0 + - - 0 "
